country,categoria_expectativa_vida,rec_government_integrity,rec_energy_use_kg_of_oil_equivalent_per_capita,rec_life_expectancy_at_birth_total_years,rec_agriculture_value_added_of_gdp,rec_services_value_added_of_gdp,rec_infant_mortality_rate_per_1_000_live_births,rec_tiene_dato_gini,rec_ratio_servicios_agri,gdp_per_capita_current_us$
Cyprus,Mortalidad_Baja,0.7885107421916929,-0.09335970058048598,0.8390871975278404,-0.7455626834683512,1.072567738204142,-0.763346570544599,1.068929449154742,-0.0313735758293997,26729.28125
Cyprus,Mortalidad_Baja,0.8826017379010461,-0.03313120925595953,0.874473587180296,-0.7586123355037455,1.1150748980144498,-0.7794500152159017,1.0746714454529258,-0.01196886537078723,24959.26171875
Cyprus,Mortalidad_Baja,1.0404651439864545,0.05838226118210154,0.9328026343306375,-0.7820786688069084,1.2015681268633709,-0.8049638844400873,1.0790879671139046,0.02199035485258269,23792.619140625
Cyprus,Mortalidad_Baja,0.9810473231194258,0.09627440123182686,0.8242636437071313,-0.7022867824553437,1.4485286950677136,-0.7653045568367658,-0.7208350646109936,0.07962707435434024,20252.24609375
Cyprus,Mortalidad_Baja,0.983464653453589,0.029269470390942288,0.819438680912256,-0.7150165575027837,1.551397828069423,-0.7556748369733326,-0.7241244106955032,0.08870505413982782,16093.2158203125
Cyprus,Mortalidad_Baja,0.5616122682142967,-0.19582448674656047,0.6577517729497304,-0.6441400394802466,1.322472594960817,-0.6870785217770046,-0.8797406998601875,0.0019083048877292508,14821.44921875
Cyprus,Mortalidad_Baja,0.574868091650973,-0.19794794577911645,0.6612009768682703,-0.6474912253125165,1.3469211177110036,-0.6875082552628407,-0.8920831719194682,0.006526370077881205,14388.3525390625
Cyprus,Mortalidad_Baja,0.5895269724439343,-0.15744809123415532,0.6722865032524046,-0.6457538699679541,1.2949420662369975,-0.6958792170866954,-0.8318626889745093,0.0031074806499708507,15261.4169921875
Denmark,Mortalidad_Baja,1.9056576023663758,0.6190226783876697,1.2716893816164798,-0.8928031155068015,1.6013345157939471,-0.9532263131188033,1.1288386166357525,0.19961596072386392,68091.3191138669
Denmark,Mortalidad_Baja,1.7879755178712695,0.5639276097619443,1.221112671513996,-0.8785925717390797,1.5027582692230617,-0.936871233496661,1.1372610317757883,0.1722381163279379,69727.9873677012
Denmark,Mortalidad_Baja,1.7142575546403334,0.5270402156830867,1.1902863324811213,-0.8693701651336447,1.4465154429318523,-0.9261738230318166,1.1406447744804786,0.15545473646316876,60985.4885601514
Denmark,Mortalidad_Baja,1.587341860048716,0.48224845698168384,1.1465349257270483,-0.8457598754485777,1.3311766394630578,-0.9102011110144289,1.1528401238016985,0.12392005031238454,59404.2663247723
Denmark,Mortalidad_Baja,1.596806426327926,0.48777069734642514,1.1500358845274286,-0.8471609065665404,1.336305569926168,-0.9117363926094074,1.1531244044600921,0.1259508066660972,61324.7665045565
Denmark,Mortalidad_Baja,1.5896876354691636,0.48974105037979687,1.1480713278733512,-0.8450976499792802,1.3227024014087894,-0.9115474922948218,1.156260933217424,0.12352272514855824,57521.5514992225
Denmark,Mortalidad_Baja,1.7674184698637676,0.5793831868623037,1.2154459517234462,-0.8717016943996971,1.4462930224390904,-0.9379399061686325,1.152224812878196,0.1637738472139617,54500.9260410217
Denmark,Mortalidad_Baja,1.7566258577345217,0.5460437347431663,1.2072342867440762,-0.8753707047179768,1.481516607294815,-0.9320123885251317,1.1377794136121002,0.16541565077803527,53094.0133607574
