country,categoria_expectativa_vida,AE_Latente_1,AE_Latente_2,AE_Latente_3,AE_Latente_4,gdp_per_capita_current_us$
Argentina,Mortalidad_Baja,0.15517148504890454,0.0,0.20893889511066047,0.6579830887034082,10260.1313108254
Argentina,Mortalidad_Baja,0.2730616473857443,0.0,0.15769046038021456,0.7157170421621042,8150.23527028221
Argentina,Mortalidad_Baja,0.11285112135263653,0.0,0.25064527572186246,0.657609801053241,8944.1102657357
Argentina,Mortalidad_Media,0.08491269124236936,0.0,0.28484087476255304,0.6293357339751782,7185.25155147027
Argentina,Mortalidad_Baja,0.0301316933731966,0.0,0.3210614286293793,0.6009162255734505,5869.38028970204
Argentina,Mortalidad_Baja,0.012975699216701178,0.0,0.34471500635447405,0.5818359382044311,5067.65342293276
Argentina,Mortalidad_Media,0.017235736465262788,0.0,0.34466130468646783,0.6223444525533801,4242.02099089422
Argentina,Mortalidad_Media,0.19899748831134,0.0,0.2434378784972467,0.6707294387486235,3320.47775133903
Argentina,Mortalidad_Media,0.3564504763321219,0.0,0.16208676256135637,0.647065289044193,2569.69963519124
Argentina,Mortalidad_Media,0.9042378171440171,0.0,0.01774193671693708,0.8317903057381119,7141.47507662826
Argentina,Mortalidad_Media,0.8193712806724045,0.0,0.06392645726607238,0.8018684177441192,7637.01489203628
Argentina,Mortalidad_Media,1.0725927142211709,0.0,0.0,1.3588090824300563,7357.6162773788
Armenia,Mortalidad_Media,0.6682614171650287,0.0,0.0,1.2989747458556447,6571.97445545099
Armenia,Mortalidad_Media,0.3876488644439802,0.0,0.028467301276818124,0.8698121242207384,4685.17997128509
Armenia,Mortalidad_Media,0.3807230580893259,0.0,0.04489487256774638,0.8514239144954897,4268.68093304583
Armenia,Mortalidad_Baja,0.35925833974104393,0.0,0.06662657415258821,0.8258405810232783,4597.22887399548
Armenia,Mortalidad_Baja,0.27342362599692405,0.0,0.13014838555148583,0.7704042921772292,4196.00562301769
Armenia,Mortalidad_Baja,0.19374161735525408,0.0,0.41308860076971504,0.7734156192698456,3869.05373867752
Armenia,Mortalidad_Media,0.07571400569478495,0.0,0.8259428783103832,0.4871743931014571,3524.42476874707
Armenia,Mortalidad_Media,0.0,0.0,1.1530438597807882,0.4066889419179834,3512.39350276709
Armenia,Mortalidad_Media,0.0,0.0,1.4786996817832558,0.1535456445982645,3852.11800610384
Armenia,Mortalidad_Media,0.0,0.0,1.7292862197629324,0.0964080471195719,3680.16692158886
Armenia,Mortalidad_Media,0.0,0.0,1.6590877331893203,0.1037790633346305,3511.56399687426
Armenia,Mortalidad_Media,0.2566454239788901,0.0,0.2396591623167901,0.49670193411690544,3349.55309771906
Armenia,Mortalidad_Media,0.23255102265037786,0.0,0.2794861936666964,0.5103886944290696,3041.34450723339
Armenia,Mortalidad_Media,0.5069562541253956,0.0,0.10760896033614958,0.5341167914679583,2820.5926553347
Armenia,Mortalidad_Media,0.5684399309047534,0.0,0.08932066346898349,0.5285405744286992,3777.66859313767
Armenia,Mortalidad_Media,0.301484868230718,0.0,0.35174210831548086,0.4693748966828758,2962.70234594569
Armenia,Mortalidad_Media,0.49446113546304066,0.0,0.23261987173819856,0.4405598310505927,2041.65267068997
Armenia,Mortalidad_Media,0.038328076729199106,0.0,2.6348141353766716,0.0,1557.48458908655
Armenia,Mortalidad_Media,0.10370264280874733,0.0,1.5682975738041507,0.005999064304803126,1130.08791444158
Armenia,Mortalidad_Media,0.0,0.0,3.422700187714833,0.0,882.030167695474
Armenia,Mortalidad_Media,0.0,0.0,3.3528692218512903,0.0,742.651118319819
Armenia,Mortalidad_Media,0.0,0.0,5.509804868384637,0.0,659.588988535629
Armenia,Mortalidad_Media,2.2832392352203077,0.0,6.909624354914559,2.138983036586534,593.450581742282
Armenia,Mortalidad_Media,2.527623613902185,0.0,8.543896546512384,2.1642659214879925,443.924860857976
Australia,Mortalidad_Baja,4.332234603911325,0.0,2.1250315562215203,6.873035247294992,64997.0136536475
