country,iso_code,countryiso3,year,heritage_score,property_rights,government_integrity,tax_burden,government_spending,business_freedom,labor_freedom,monetary_freedom,trade_freedom,investment_freedom,financial_freedom,efw_score,size_of_government,legal_system_and_property_rights,sound_money,freedom_to_trade_internationally,regulation_of_credit_labor_and_business,standard_deviation_of_the_5_efw_areas,access_to_electricity_of_population,agriculture_value_added_of_gdp,annual_freshwater_withdrawals_of_internal_resources,current_health_expenditure_of_gdp,domestic_credit_to_private_sector_of_gdp,energy_use_kg_of_oil_equivalent_per_capita,exports_of_goods_and_services_of_gdp,foreign_direct_investment_net_inflows_current_us$,forest_area_of_land_area,gdp_per_capita_current_us$,government_expenditure_on_education_of_gdp,gross_capital_formation_of_gdp,imports_of_goods_and_services_of_gdp,industry_value_added_of_gdp,infant_mortality_rate_per_1_000_live_births,inflation_consumer_prices_annual,labor_force_participation_rate_male,labor_force_participation_rate_total,life_expectancy_at_birth_total_years,personal_remittances_received_current_us$,primary_energy_consumption_constant_2017_ppp_$,real_interest_rate,renewable_energy_consumption_of_total_final_energy_use,school_enrollment_primary_gross,school_enrollment_secondary_gross,school_enrollment_tertiary_gross,services_value_added_of_gdp,trade_of_gdp,unemployment_total_of_total_labor_force,unemployment_youth_ages_15-24
Eswatini,SWZ,SWZ,-0.7424419065985757,-0.12123749934466048,0.03521168250595758,-0.5163947226884631,-0.04898723742852556,0.23745268622424942,0.3934736099544184,0.5724679231889537,0.01030075735449894,0.34163567049113525,-1.1538969619211508,-0.0805573080164418,0.08204567359726136,1.9725472185346025,-1.3713788273690586,0.3023542070304554,-2.05887599399473,2.3016549272221334,3.515967363889206,-1.5477752625195842,0.33874911203740676,0.7204495662738948,0.468463723422062,-0.6088146739072448,-0.40934867556934507,-0.0655176525218624,-0.2477857746290511,-0.15586561644146696,-0.2617870395605285,1.2925042228972345,-1.14731911236394,0.3167146837304564,1.1693538696281085,1.419176565680088,-0.0035352622711036013,-1.179371583857522,-0.8377981601725905,-2.7571937861202285,-0.13039436117375292,0.2684428169111338,0.03323596323113179,1.0474709784463656,0.48017933462429546,-0.957274800240781,-1.2055494708227816,-0.6131652871973353,0.09930416058092728,2.0978082585539672,1.9927229393993422
Eswatini,SWZ,SWZ,-0.8805696966114085,-0.20013722441258855,0.03521168250595758,-0.5163947226884631,-0.07894376515268502,0.2770064272019366,0.3934736099544184,0.315061371833535,-0.052790574032031704,-0.45951402769473965,-0.21398604515785377,-0.0805573080164418,0.266010664988912,2.6762233340566315,-1.7648723885111575,0.34934791753948646,-2.058579585407891,2.7419248100280535,4.859719963767047,-1.6004427203661407,0.21993138125470313,0.7180897301389475,0.24840448909866486,-0.7083585805910322,-0.412322878266842,-0.013066876239931165,-0.24469835686138913,-0.15892779559023637,-0.3456001267978143,0.5795637830440896,-1.1310426378041,0.43429266800541316,1.1722442989307338,1.4325994348516506,-0.15597689009393315,-1.1718863708704204,-0.8257215059171177,-2.762714696579468,-0.15925921811492816,0.330516219825858,0.3660374408390146,1.034015412511774,0.20916095075375335,-1.021639020281261,-1.179777691512164,-0.5294422585416008,0.19565109278741596,2.0654429208064418,1.958599031598905
Eswatini,SWZ,SWZ,-1.018697486624241,-0.10151256807767811,0.03521168250595758,-0.5163947226884631,-0.11638942480788382,0.3121653080709915,0.3934736099544184,0.9533968807952008,0.05252423085226697,-0.14065665644353065,-0.21398604515785377,-0.0805573080164418,0.46530607232986543,2.6762233340566315,-1.7580530659166513,0.37043371573301065,-2.05882013421781,2.0567281362466074,4.584749498450722,-1.6474631819673695,0.45513605094184895,0.715718329417801,0.07777962557714548,-0.8677831348400054,-0.38826844986479947,0.08660887463650821,-0.248236091323235,-0.16198997473900129,-0.48901146472894963,0.8528617461011793,-0.9798279555093046,0.6219039220362758,1.0700960312454288,1.4352642854188358,0.23431396289465178,-1.1611668065925957,-0.8112295208105504,-2.6856342928600876,-0.20778155626608455,0.40304436047217546,0.46483460493391426,1.0306515210281262,-0.2693016204526485,-1.1380824706958563,-0.6264094416336681,-0.6697278261228558,0.3576491614138705,2.035160070615737,1.924671424798477
Eswatini,SWZ,SWZ,-1.156825276637074,0.02669948515770516,0.03521168250595758,-0.5163947226884631,-0.17630248025620168,0.25503212665877717,0.3934736099544184,0.038667915137962736,0.06856655654586502,-0.5291303791918998,0.7259248716054432,-0.0805573080164418,0.43464524043125574,2.5971042981707955,-1.7540731887977132,0.36987525707848473,-2.0575796200747916,1.992134996053177,4.5040760574047605,-1.692276097440429,0.4643277022897537,0.7133352501566924,-0.25732121944204805,-1.0497912200792734,-0.3693476968328115,-0.010648300718095503,-0.24414587837203064,-0.1650521538877662,-0.7576761061169215,-0.052886829174734036,1.2822660639591343,0.4461623789289054,1.135666646910238,1.4259086680325033,0.5817203665993573,-1.1467508408396594,-0.7937425254486261,-2.606218119331028,-0.28724874678525886,0.43172325736902717,0.23322708609950668,0.9330986680023377,-0.37307782563691,-1.1094110729404982,-1.2158950804060187,-0.8018972839273627,0.20398345485855313,2.0027470797417823,1.8869347679219088
Eswatini,SWZ,SWZ,-1.2949530666499067,0.2929860572619636,0.9107509240837134,-0.5163947226884631,-0.1538350844630826,0.4132470905695247,0.3934736099544184,0.389123715880889,0.08450143116077492,-0.5291303791918998,0.7259248716054432,-0.0805573080164418,0.4650241336457393,2.6762233340566315,-1.7835769886090305,-0.13768609705829538,-2.0589210668566755,2.5782061838091197,4.735756041750324,-1.67673601802262,0.4324354464601544,0.7109403767089761,-0.4077179089977627,-1.170535946222288,-0.36783978928642774,0.04042971234810281,-0.24565413218355048,-0.16811433303653114,-0.70524993903253,0.20870016671775016,0.7851592111513822,0.47102181264594106,1.148460248648821,1.413760763297933,0.11347802607628979,-1.1278991933165887,-0.7725842271930378,-2.503868933125129,-0.25108782218056674,0.44741859417285695,0.04684027066138152,0.8422735979438447,-0.35068249302020643,-1.121942586258146,-0.6044263361488064,-0.7417390417486303,0.24405543145938224,1.967313856190649,1.8450032575757218
Eswatini,SWZ,SWZ,-1.4330808566627395,0.19436140092705317,0.9107509240837134,-0.5163947226884631,-0.8952591456360187,0.48795971241626684,0.3934736099544184,0.3151390948364558,0.046076888462551584,-0.5291303791918998,0.7259248716054432,-0.0805573080164418,0.43464524043125574,2.3965932772679195,-1.7785206889306793,-0.13768609705829538,-2.0380815665884926,2.7145834160869566,4.618506394254518,-1.7683986125637021,0.4496744051085203,0.7085335917014249,-0.6150599612626754,-0.9924132472401884,-0.34954356943847054,0.10125783872897666,-0.24419991353565962,-0.17117651218530036,-0.6231864433693542,0.6499159084282715,0.1313725701003584,0.5135443968765667,1.1432453327801713,1.3959709436011263,0.5938274945795717,-1.1038725837283616,-0.7475613995756981,-2.3676510846788954,-0.23592864342403128,0.5672743962578205,-1.2542910640767784,0.8153624660746618,-0.2774912560486327,-1.1221964612573918,-1.2210139631251613,-0.7031895375387007,0.2996582718894684,1.9219399461661983,1.7927645989879102
Eswatini,SWZ,SWZ,-2.1237198067269034,0.26339866036149007,0.9107509240837134,0.36506131341345505,-0.8653026179118598,0.17152978459477117,0.3934736099544184,-0.3393062583406344,-0.06628886775090118,-0.7092437437022422,0.7259248716054432,-0.0805573080164418,-0.10310745923765781,1.687306815566903,-1.3948315415876489,-1.7093165091875122,-2.0589041514201383,2.829844100206393,0.8483409037271789,0.6171899042737284,0.25923580052079603,0.661676743693166,-0.1739265408819333,-0.7244802268160945,-0.27110124566213717,0.12040112537010679,-0.24512086214533624,-0.1864748063688429,-0.5926872257124384,0.7451448928979751,-0.34197103573884535,0.5660438013263187,1.0293509072969047,1.2420466234987835,0.5989285339462348,-0.967105729149221,-0.6117231925101406,-1.5763559759729118,-0.16067350188244184,1.7735058891703008,-0.3140607182837483,0.6303484344740282,-0.22368675138648575,-1.009826798336904,-0.6105628440420902,-1.5454937118114969,0.3404945076906333,1.7189524818539057,1.5687127641424554
Ethiopia,ETH,ETH,1.6057305236195811,-1.0877591314267823,-0.4857341662328071,-0.3753617569121561,0.24308890788202445,1.2131116303405274,-1.364845162323992,-1.6897799574578487,-0.4953111089780883,-0.5057763321967289,-1.1538969619211508,-1.7514558530821054,-1.2614724379626672,0.1846701968525828,-0.4117009296662377,-1.6146349309765928,-1.657272458760629,-0.3014876867297602,-0.4992099523720135,-1.0236484272957675,1.6929078377804672,0.4476511190132287,-1.3030611319669425,-1.0488977421031247,-1.2016241438974025,-1.8972121137633247,-0.16147395015832955,-0.7139824838956504,-0.9434357982724286,-0.5165733893543666,0.4563571557730298,-1.46100916108032,-0.2849557786962663,0.7284057894941204,1.5873531639891487,0.22461410642685475,0.6312060634631174,-0.32172907411076007,0.21061201043549624,1.8551894557953885,0.2745644060741647,1.233477198931263,-1.215426552470492,-1.3203870088998908,-0.6590554794901592,-1.5035577547993064,-1.8546886169126366,-0.7485442194931539,-1.0254974603189304
Ethiopia,ETH,ETH,1.4676027336067483,-0.8806473531234703,-1.1380109012082351,-0.4502855199808193,0.2355997759509851,1.164768169145577,-1.055690213351964,-0.3056414515357922,-0.3805873555057712,-0.5057763321967289,-0.9189192327303264,-1.7514558530821054,-1.3456660081756298,0.06863521697392254,-0.41286974479961647,-1.4922561290159861,-2.0479260367118926,-0.3012069795658996,-0.28635962578111157,-1.0591053042970837,1.690784711891229,-0.025135083314386002,-1.1641142964146642,-1.07714471902765,-1.2120039278442416,-1.9899235870692407,-0.1479557591363936,-0.7111784930996177,-1.0102303669215729,-0.30015623542660314,0.7870744190893766,-1.6179111820516268,-0.3830776924823095,0.7615289412681744,1.3222222081688813,0.23542608074155746,0.6497558043995229,-0.4880995873728401,0.1840067546418317,0.6938577064320794,0.27512770725929336,1.8413493685872655,0.06483102104122179,-1.353063441677257,-0.6768758778201283,-1.5051376784798591,-1.996544926526651,-0.5902244253437134,-0.8877762406887649
Ethiopia,ETH,ETH,1.3294749435939157,-0.6932605060871406,-0.5557773055590276,-0.5428384037715207,0.17568672050266723,1.1164247079506258,-0.9848422042125405,-0.29075824179469456,-0.3008345954322465,-0.5408639654647129,-0.9189192327303264,-1.7514558530821054,-1.2614724379626663,-0.15253928211641254,-0.3790986960249189,-1.7328239340091192,-1.2635817114947372,-0.2520314062108289,-0.9046103573693385,-1.1475316547726473,1.6213152727377673,-0.025135083314386002,-1.0570337209530025,-1.0693673049958712,-1.1946252379364954,-2.0710810611115873,-0.19075876089730545,-0.7083745023035892,-1.0142063967817558,-0.2834906765999887,1.084164199203292,-1.6014723646923503,-0.24251297819134443,0.7936265836282475,1.038939787692277,0.3428989536304356,0.7560303618476827,-0.4202560915371873,0.163183936378006,0.7556964024909616,0.2688856405419758,1.8447132600709137,0.9515990970850707,-1.3423904650738547,-0.6756824246108716,-1.4791525255918536,-2.0188606722457547,-0.5735220061500766,-0.8701719359458757
Ethiopia,ETH,ETH,1.191347153581083,-0.6932605060871406,-0.7265074576666899,-0.29162343348247394,0.1607084566405875,1.0988452675160987,-0.9848422042125405,-0.26099182231249995,-0.3728756214088738,-0.5408639654647129,-0.9189192327303264,-1.7514558530821054,-1.0369562507280972,-0.324831770788943,-0.37873822335952745,-1.4952471638721825,-0.7816410879868527,-0.26119170643278034,-1.3732383157082029,-1.2313603977642922,1.5522756685359724,-0.025135083314386002,-1.150277026711155,-1.0917520654654733,-1.1805013243435645,-1.9425033840189267,-0.1872381893345056,-0.7055702198026711,-1.0708822409259375,-0.026555359232547274,1.5917211784647536,-1.2412116701022071,-0.06024462733623714,0.8271195629321785,0.8068634593230141,0.5489733358679244,0.9651980135524716,-0.4444631604738517,0.19804115561624305,0.8483693658954311,0.24240967040918449,1.7976187792998433,-0.6850357863555702,-1.3671479396986845,-0.6886668207373586,-1.45051377469461,-1.7243632432300855,-0.9150523014548477,-1.150386417883696
Ethiopia,ETH,ETH,1.05321936356825,-0.7721602311550694,-0.7921729007850216,-0.17703414878922452,0.10828453312330898,1.107634987733362,-1.5258633649135898,-0.7595793486392625,-0.14193034543855193,-0.546745006089509,-0.9189192327303264,-1.7514558530821054,-1.1585691854801563,-0.5693316630420132,-0.3811006119391773,-1.3975953947382038,-1.1088761710607,-0.2934757534428076,-1.568256742327055,-1.3130339867962562,1.461267675736182,-0.025135083314386002,-1.1264478951910235,-1.1091099476956485,-1.184306371448083,-1.8784516578477513,-0.168580187362288,-0.7027606617189954,-1.13664524342927,0.4600844831379737,1.4763668373763414,-1.0863045142544716,0.18375892441355157,0.8618491524482356,0.6938536040165848,0.6980307253518117,1.1188130556820854,-0.4958500962867716,0.17879620917466968,0.9462871350998675,0.13349259854559006,1.8211660196853785,-0.7200945829951929,-1.3826031962607224,-0.7127668998737456,-1.516338672002172,-1.5935102266169476,-0.9571206513674484,-1.1958115911216713
Ethiopia,ETH,ETH,0.9150915735554174,-0.78202269678856,-0.7265074576666899,-0.18144142896973417,0.1532193247095471,1.0944504074074664,-0.8946720107623658,-0.3205246612768892,-0.19134896267574944,-0.2965869181360902,-1.623852420302799,-1.7514558530821054,-1.0930852975367402,-0.6403709595718162,-0.39036135076925765,-1.2420918157705196,-0.9889237821905258,-0.36710342616959835,-1.6706491688674423,-1.3253469772431345,1.5576148990944694,-0.025135083314386002,-1.0678401535152495,-1.10717848300385,-1.1910029906827018,-1.990288727819414,-0.1535102942342737,-0.6999515858929697,-1.1386524501763347,0.6437085433676965,1.9129140054034486,-1.0373897428809224,-0.19049194342501724,0.8998625202141701,0.49303723569725355,0.849121135647011,1.2737806830883118,-0.5479802315845896,0.15772060269917768,1.0148754880821191,0.1371295532586357,1.8480771515545615,0.17861694801901973,-1.3791998297556594,-0.7143356245792644,-1.496434264209232,-1.598598530446615,-1.0102027775929792,-1.2479727578225535
Ethiopia,ETH,ETH,0.7769637835425847,-0.9003722843904527,-0.8403275590717982,-0.3841763172731754,0.1607084566405875,1.1032401276247303,-0.5211097807544985,-0.28331663692414577,-0.18067249949640565,-0.30208508995416417,-1.623852420302799,-1.7514558530821054,-1.233407914558346,-0.6329135248048843,-0.4044839846256516,-1.5094294071482102,-1.0699373243684045,-0.3790255003661853,-1.5913986369768351,-1.3591755349918295,1.5907861650276316,-0.025048114469151835,-1.0102832126442165,-1.085506139314594,-1.1870906285278324,-1.9619903603946593,-0.15062645137445754,-0.6971509168975805,-1.1826938438519385,0.35568021266469785,1.804207758300714,-0.7839041973125088,-0.37359240387545584,0.9386633438680473,0.17662152391542735,1.0010432362741093,1.430197509005195,-0.6121077299957548,0.2949199303403168,1.1386173042154906,0.19185489430691455,1.8346215856199701,-0.3244722133152163,-1.3373821715322878,-0.7346668499620913,-1.4883520240229926,-1.4062628677250244,-1.0526689668922116,-1.2938080623057338
Ethiopia,ETH,ETH,0.6388359935297518,-0.9003722843904527,-0.8403275590717982,-0.3841763172731754,0.17568672050266723,1.1427938686024175,-0.5146690526509146,-0.3800575002412791,-0.17712429915821779,-0.3352500856802935,-1.623852420302799,-1.7514558530821054,-1.4205047372538187,-0.7855084900697497,-0.4080619729557018,-1.6361301407027211,-1.0845906055239924,-0.7560742178433736,-1.7935042707013806,-1.6424225189870523,1.6387341294261586,-0.03644860337757976,-0.9230164255584191,-1.0635385013730303,-1.1961406014266065,-1.7415659601671911,-0.1854485615950207,-0.6943355606583814,-1.2552524578645863,0.4161429304011706,2.128234190218773,-0.5820626452847841,-1.1099997379108095,0.9801592179659859,0.41369377662816254,1.1541666673806195,1.5873872407944283,-0.6726254023374181,0.36445860420226694,1.2073445689535938,0.26188565580516643,1.8716243919400968,-0.3503097004912187,-1.4117572538803738,-0.7640433700816414,-1.2375815055270136,-1.1887010676308074,-1.0978087770918583,-1.3410307550971483
Ethiopia,ETH,ETH,0.5007082035169191,-1.0483092688928184,-0.8403275590717982,-0.6486131281037508,0.18317585243370657,1.0768709669729393,-0.39229521868282013,-0.5065647830406065,-0.4431980185634113,-0.34637273386102424,-1.623852420302799,-1.7514558530821054,-1.411149896119045,-0.785558678637055,-0.447984019311078,-1.580384131219308,-1.1409091552049953,-0.6969179732164659,-1.7677647280921809,-1.6719731227462853,1.7221725295333268,-0.04803334328863694,-0.8405838485225738,-1.0397426575522342,-1.1958477432367476,-1.467382948255727,-0.2032211942718194,-0.6915308349012389,-1.3342192906849735,0.17868885148579816,1.8684574532791363,-0.6549684293711673,-1.5711729085651458,1.022040524538225,0.19980331117748112,1.3074749185608858,1.7454464916900554,-0.7432293534026909,0.4666412520214059,1.3249808451078144,0.34151745175180787,1.868260500456449,-0.4221876047711472,-1.2588753630721488,-1.0834967550150973,-1.2067989208687153,-1.1421886840183515,-1.1330503986270994,-1.3822781616405122
