country,categoria_expectativa_vida,government_integrity,energy_use_kg_of_oil_equivalent_per_capita,life_expectancy_at_birth_total_years,agriculture_value_added_of_gdp,bin_auto_energy_use_kg_of_oil_equivalent_per_capita,gdp_per_capita_current_us$
Djibouti,Mortalidad_Alta,0.3,0.0072357057597265415,0.6278417626439659,0.38741319695899334,0.0,844.4483573908
Djibouti,Mortalidad_Alta,0.3,0.007020014083245106,0.6214750697474782,0.31194420795781996,0.0,806.261652944964
Djibouti,Mortalidad_Alta,0.3,0.011670471988246296,0.6205880248944844,0.26193387043317573,0.0,764.634465224597
Djibouti,Mortalidad_Alta,0.3,0.014055480137195632,0.6174833679090062,0.24529851213251086,0.0,743.013270420348
Djibouti,Mortalidad_Alta,0.3,0.014055480137195632,0.6129336862436512,0.24529851213251086,0.0,742.133791107063
Djibouti,Mortalidad_Alta,0.3,0.012717461749303917,0.6018885471063737,0.23649730255746154,0.0,737.612183644052
Djibouti,Mortalidad_Alta,0.24980000000000002,0.011920950009051672,0.5947349595822304,0.2686763500575786,0.0,786.201866748458
Dominican Republic,Mortalidad_Media,0.308,0.04365852184258007,0.8519350454252808,0.05223907064381934,0.3333333333333333,10104.2449349081
Dominican Republic,Mortalidad_Media,0.34600000000000003,0.043135287435412305,0.8168252378567853,0.05302316195400999,0.3333333333333333,8527.0754858205
Dominican Republic,Mortalidad_Media,0.312,0.0386529738892743,0.8294012447242292,0.056906565364357606,0.3333333333333333,7135.22273255899
Dominican Republic,Mortalidad_Media,0.23199999999999998,0.043106881330639446,0.8362114600472135,0.054408237550311996,0.3333333333333333,8183.01623600375
Dominican Republic,Mortalidad_Media,0.262,0.03950005133406132,0.8425495385936048,0.057525991781867916,0.3333333333333333,7882.98221584944
Dominican Republic,Mortalidad_Media,0.309,0.03780763037489911,0.8399027112096717,0.0608941046269641,0.3333333333333333,7412.71571571512
Dominican Republic,Mortalidad_Media,0.32,0.03865420041043008,0.8330209600114455,0.06329152846220984,0.3333333333333333,7160.44200982307
Dominican Republic,Mortalidad_Media,0.29,0.03657903789260126,0.8343515272909363,0.06369381513408104,0.3333333333333333,6800.95309395474
Dominican Republic,Mortalidad_Media,0.273,0.034159436629605515,0.8366835968238071,0.06089655591755098,0.3333333333333333,6496.45166971142
Dominican Republic,Mortalidad_Media,0.26,0.03492841293319974,0.8351527290936402,0.06287466275356274,0.3333333333333333,6136.59429329301
Dominican Republic,Mortalidad_Media,0.3,0.03627769669777568,0.831990843407969,0.06470746203114894,0.3333333333333333,6013.81965002603
Dominican Republic,Mortalidad_Media,0.3,0.035751089593784466,0.8273982402174689,0.06818387571165964,0.3333333333333333,5826.51014109195
Dominican Republic,Mortalidad_Media,0.3,0.035441150256160715,0.8208598612204019,0.07402204565644831,0.3333333333333333,5478.62470398954
Dominican Republic,Mortalidad_Media,0.3,0.034057392313877645,0.8143930180985763,0.07573412036620979,0.3333333333333333,4973.95186999952
Dominican Republic,Mortalidad_Media,0.28,0.03540265515058033,0.810730381286215,0.07903442398089597,0.3333333333333333,5023.58513403515
Dominican Republic,Mortalidad_Media,0.3,0.03724530431199741,0.8073825023249157,0.0820791356430931,0.3333333333333333,4649.64558875814
Dominican Republic,Mortalidad_Media,0.29,0.03633244755842927,0.8067672937978396,0.08647247012022898,0.3333333333333333,4055.14270347371
Dominican Republic,Mortalidad_Media,0.33,0.03537773094256936,0.8066099148723085,0.09094263113102456,0.3333333333333333,3878.31206735244
Dominican Republic,Mortalidad_Media,0.35000000000000003,0.034326539615370286,0.8021317690821947,0.08851956038619889,0.3333333333333333,2451.69161616569
Dominican Republic,Mortalidad_Media,0.31,0.03592788860140224,0.8039344731382787,0.08438594749041992,0.3333333333333333,2383.26171780393
Dominican Republic,Mortalidad_Media,0.3,0.040490241232082204,0.8019743901566634,0.08579412851693101,0.3333333333333333,3065.60329524196
Dominican Republic,Mortalidad_Media,0.3,0.03758749145379487,0.7995993990986479,0.08822905886803177,0.3333333333333333,2935.89367312668
Dominican Republic,Mortalidad_Media,0.3,0.03928619856921928,0.7969096501895698,0.08469591109463062,0.3333333333333333,2831.45883638033
Dominican Republic,Mortalidad_Media,0.3,0.030399777050266273,0.7830173832176837,0.12388317024939509,0.3333333333333333,2109.16940728689
Ecuador,Mortalidad_Baja,0.37200000000000005,0.041536249848484225,0.8857858215895271,0.09323461955178373,0.3333333333333333,6515.58528418336
Ecuador,Mortalidad_Media,0.385,0.04067310892177405,0.8309750339795405,0.10192851143261107,0.3333333333333333,6061.32350181711
Ecuador,Mortalidad_Media,0.334,0.035999025062334974,0.820359110093712,0.1057979522535151,0.3333333333333333,5463.64515348598
Ecuador,Mortalidad_Baja,0.253,0.04150064744488493,0.8959296086987623,0.0982174427260258,0.3333333333333333,6205.05765246766
Ecuador,Mortalidad_Baja,0.302,0.03990467990640897,0.8953859360469276,0.09642408492718459,0.3333333333333333,6303.91886658338
Ecuador,Mortalidad_Baja,0.33899999999999997,0.04122105142940523,0.8806781600972886,0.09967860563186716,0.3333333333333333,6233.32244797718
Ecuador,Mortalidad_Baja,0.33,0.04064809366671305,0.8788754560412044,0.10182886154557899,0.3333333333333333,5917.63771271481
Ecuador,Mortalidad_Baja,0.35000000000000003,0.04301757414770569,0.8807067744473851,0.10117545831068714,0.3333333333333333,5976.1596805651
Ecuador,Mortalidad_Baja,0.26,0.04517914568451675,0.8795478932684742,0.09337838399325554,0.3333333333333333,6405.79979300441
Ecuador,Mortalidad_Baja,0.27,0.04185787122597317,0.8751269761785534,0.08779484756163941,0.3333333333333333,6109.29031510341
Ecuador,Mortalidad_Baja,0.25,0.04002341341160284,0.8701766936118462,0.08825338897674906,0.3333333333333333,5634.08393191094
Ecuador,Mortalidad_Media,0.22,0.04091469042379272,0.8657843908720222,0.09975857341762477,0.3333333333333333,5153.6916424375
Ecuador,Mortalidad_Baja,0.2,0.03980638474705098,0.8659131554474568,0.10509507525022033,0.3333333333333333,4520.30959039763
Ecuador,Mortalidad_Media,0.21,0.03808364518555047,0.8618069962085986,0.10866452683385895,0.3333333333333333,4053.36331139298
Ecuador,Mortalidad_Media,0.23,0.034950168845576106,0.8590600185993276,0.09268202248423878,0.3333333333333333,4194.75750661981
Ecuador,Mortalidad_Media,0.25,0.04017815360727781,0.8521496530510051,0.09646628210740839,0.3333333333333333,3478.92488770671
Ecuador,Mortalidad_Media,0.24,0.03718718594535716,0.8490593032405751,0.0973684296184404,0.3333333333333333,3243.67010359339
Ecuador,Mortalidad_Media,0.22,0.03843390683031824,0.8476142785606982,0.09745255007386108,0.3333333333333333,2909.02606014388
Ecuador,Mortalidad_Media,0.22,0.036006762593547285,0.8470276843837183,0.10052272303862128,0.3333333333333333,2586.20914663347
Ecuador,Mortalidad_Media,0.23,0.03529317573385861,0.8436511910723228,0.11420607002175662,0.3333333333333333,2315.62215223014
Ecuador,Mortalidad_Media,0.26,0.03246643050597875,0.8369554331497246,0.11906424934819858,0.3333333333333333,2059.1585535974
Ecuador,Mortalidad_Media,0.24,0.030575649929201698,0.8284712783460906,0.13217728393029246,0.3333333333333333,1791.30359685037
Ecuador,Mortalidad_Media,0.23,0.029192320821266413,0.8215895271478646,0.15661559416941426,0.3333333333333333,1382.23421759909
Ecuador,Mortalidad_Media,0.1,0.031065106311134523,0.8109879104370843,0.2769829506566936,0.3333333333333333,2108.00698245316
El Salvador,Mortalidad_Media,0.36100000000000004,0.035222063536881586,0.8198583589670219,0.05736500744111211,0.3333333333333333,5074.60210221806
El Salvador,Mortalidad_Media,0.342,0.03306243956779347,0.7908434079690965,0.06057323204135494,0.3333333333333333,4642.60743101342
El Salvador,Mortalidad_Media,0.316,0.03063816430831655,0.7951784820087273,0.067439470269134,0.3333333333333333,3997.19279583709
El Salvador,Mortalidad_Media,0.23399999999999999,0.03364973117785457,0.8163674082552399,0.0648024608584786,0.3333333333333333,4320.11671534627
El Salvador,Mortalidad_Media,0.252,0.03178246163645756,0.8114886615637742,0.06462952214563036,0.3333333333333333,4183.54620971358
El Salvador,Mortalidad_Media,0.317,0.030858823870598837,0.8060948565705701,0.06792302399952116,0.3333333333333333,4020.12671373919
El Salvador,Mortalidad_Media,0.39,0.031431151127625956,0.8046784462407897,0.07221510552125629,0.3333333333333333,3901.34014965811
El Salvador,Mortalidad_Media,0.38,0.03084437015745646,0.8053079619429142,0.06965377388270277,0.3333333333333333,3790.34089108162
El Salvador,Mortalidad_Media,0.34299999999999997,0.02966973133883118,0.8080549395521854,0.07392004616272056,0.3333333333333333,3666.01248913873
El Salvador,Mortalidad_Media,0.34,0.030182591182547777,0.8092138207310966,0.0707110206597968,0.3333333333333333,3582.26694005169
El Salvador,Mortalidad_Media,0.36,0.032102200358713945,0.8120037198655126,0.08211434787608261,0.3333333333333333,3497.91256915509
El Salvador,Mortalidad_Media,0.34,0.03168674665603175,0.808741683954503,0.09243924000601468,0.3333333333333333,3330.60049486653
El Salvador,Mortalidad_Media,0.39,0.03189705236264233,0.8046927534158381,0.08802897244664218,0.3333333333333333,3040.07300952878
El Salvador,Mortalidad_Media,0.4,0.03154367622987036,0.7968238071392801,0.08406627819761371,0.3333333333333333,2910.18651752011
El Salvador,Mortalidad_Media,0.4,0.03214133629192878,0.7936619214536089,0.08940083854203866,0.3333333333333333,2983.24829577976
El Salvador,Mortalidad_Media,0.42,0.03178104879606687,0.7891122397882535,0.0881732361708388,0.3333333333333333,2830.65693770733
El Salvador,Mortalidad_Media,0.42,0.031429295835214366,0.7861363473782099,0.076189125079732,0.3333333333333333,2665.61807194853
El Salvador,Mortalidad_Media,0.37,0.02943119023754343,0.7821875670648828,0.07777726961453386,0.3333333333333333,2447.39140845394
El Salvador,Mortalidad_Media,0.34,0.028674791562537334,0.7816009728879032,0.0721615976980042,0.3333333333333333,2285.68907438892
El Salvador,Mortalidad_Media,0.36,0.02843264063527212,0.7744044638386149,0.06913021657749448,0.3333333333333333,2207.83089518069
El Salvador,Mortalidad_Media,0.41000000000000003,0.026579407581223766,0.7705987552757707,0.07336461762115014,0.3333333333333333,2115.41187355626
El Salvador,Mortalidad_Media,0.39,0.025908898147497906,0.7625724300736818,0.08429283710548685,0.3333333333333333,2058.04459070452
El Salvador,Mortalidad_Media,0.36,0.02447511845890289,0.758938407611417,0.0904471578557527,0.3333333333333333,1982.87093542615
El Salvador,Mortalidad_Alta,0.5,0.026615321742728244,0.7187638600758279,0.14557615897196186,0.3333333333333333,1548.3763038362
Estonia,Mortalidad_Baja,0.8390000000000001,0.16469344016822152,0.9039116165537506,0.03048960365279072,1.0,28451.1477825175
Estonia,Mortalidad_Baja,0.8640000000000001,0.15857214134362804,0.8910351590102925,0.023995313045781286,1.0,27953.7670230126
Estonia,Mortalidad_Baja,0.8590000000000001,0.15579442333681826,0.9146594456144144,0.02411952854723944,1.0,23933.9939421065
Estonia,Mortalidad_Baja,0.731,0.16947348753002042,0.915392252141279,0.02834439518085008,1.0,24021.2501413306
Estonia,Mortalidad_Baja,0.757,0.2018877196306453,0.9096344865730652,0.025607440528324765,1.0,23618.1361254581
Estonia,Mortalidad_Baja,0.6990000000000001,0.20582751507581165,0.9074709625413733,0.029270873955049417,1.0,20851.5223496861
Estonia,Mortalidad_Baja,0.6900000000000001,0.21207292166122596,0.9010152859951956,0.025888561477722675,1.0,18666.3736521706
Estonia,Mortalidad_Baja,0.68,0.17103374049617145,0.9002824794683311,0.03518819808371207,1.0,17722.1557669523
Estonia,Mortalidad_Baja,0.642,0.1956804935999782,0.8923262943195278,0.03909295894312651,1.0,20581.7898991695
Estonia,Mortalidad_Baja,0.64,0.20539685257588494,0.8938616984710508,0.03823830228145292,1.0,19310.3874900757
Estonia,Mortalidad_Baja,0.65,0.18444322809208327,0.8822065851390328,0.041236328173265765,1.0,17568.2137969714
Estonia,Mortalidad_Baja,0.66,0.19964813363621678,0.8808107631831017,0.04606248825815238,1.0,17555.5455239426
Estonia,Mortalidad_Baja,0.66,0.20464762435817752,0.8693650231444725,0.03980126566180593,1.0,14663.7041018705
Estonia,Mortalidad_Media,0.65,0.1555121785249846,0.8607109270177036,0.03094385312580133,1.0,14712.4494217916
Estonia,Mortalidad_Media,0.67,0.19179648052855985,0.8456360498936561,0.042716256930489145,1.0,18205.9064113446
Estonia,Mortalidad_Media,0.64,0.21721121211961705,0.8319569947255383,0.04934881187413464,1.0,16745.4308011148
Estonia,Mortalidad_Media,0.6,0.18549559693413378,0.8301947695061749,0.039458185096015556,1.0,12641.4800976473
Estonia,Mortalidad_Media,0.55,0.18589882700518018,0.828432544286813,0.04126622855575465,1.0,10414.6381183565
Estonia,Mortalidad_Media,0.56,0.18297090550937103,0.8190107460842835,0.04546806251882889,1.0,8916.0728274602
Estonia,Mortalidad_Media,0.56,0.17033479584264677,0.8105311277020057,0.043450617933350755,1.0,7205.40703313243
Estonia,Mortalidad_Media,0.5700000000000001,0.15620369692329877,0.8046337799382002,0.04463010775953135,1.0,5343.18310760735
Estonia,Mortalidad_Media,0.5700000000000001,0.1661264193595794,0.7953864594801616,0.043920870131726984,1.0,4502.66614992392
Estonia,Mortalidad_Media,0.5700000000000001,0.15630024324754083,0.7976546701585476,0.04883838035414318,1.0,4070.60902410208
Estonia,Mortalidad_Media,0.5,0.18133198782941867,0.7565477135563972,0.05194699730051259,1.0,3134.38975345407
Eswatini,Mortalidad_Alta,0.321,0.04405052747313412,0.6919379068602902,0.09562673208934279,0.3333333333333333,3889.65276959161
Eswatini,Mortalidad_Alta,0.364,0.043690213295305196,0.6232634666285142,0.09082089946966708,0.3333333333333333,3966.29863253832
Eswatini,Mortalidad_Alta,0.37200000000000005,0.04556199880840769,0.6466413906574147,0.09655336517603982,0.3333333333333333,3454.784217446
Eswatini,Mortalidad_Alta,0.35000000000000003,0.04703097395026611,0.6464697045568353,0.09365250967217381,0.3333333333333333,3913.12643969301
Eswatini,Mortalidad_Alta,0.269,0.045490854883918505,0.6301166034766434,0.09314842282738298,0.3333333333333333,3973.46344933667
Eswatini,Mortalidad_Alta,0.309,0.045804667231349495,0.6139065741469345,0.10236706001069171,0.3333333333333333,3853.99147918102
Eswatini,Mortalidad_Alta,0.43,0.04759780274749736,0.5946491165319407,0.06770461576969238,0.3333333333333333,3239.80707501414
Eswatini,Mortalidad_Alta,0.39,0.048106213779555096,0.5762357822447957,0.09304714457710185,0.3333333333333333,3420.75357067279
Eswatini,Mortalidad_Alta,0.316,0.04620533062039022,0.55549037842478,0.10348776831777351,0.3333333333333333,3771.90796458406
Eswatini,Mortalidad_Alta,0.31,0.04701417030409747,0.5357321696830959,0.10565165171950619,0.3333333333333333,3951.12008139006
Eswatini,Mortalidad_Alta,0.32,0.045759978502555414,0.5157593533156877,0.12880060645225738,0.3333333333333333,4347.99569336631
Eswatini,Mortalidad_Alta,0.36,0.046039007905054594,0.4920523642606767,0.12268223339090126,0.3333333333333333,4312.34243414155
Eswatini,Mortalidad_Alta,0.36,0.0383435542412246,0.48166535517562054,0.12820423760995187,0.3333333333333333,3992.95199562618
Eswatini,Mortalidad_Alta,0.33,0.045737935370065756,0.46137778095714993,0.11674045121954585,0.3333333333333333,3239.7578007877
Eswatini,Mortalidad_Alta,0.25,0.04080208509041823,0.4462121754059661,0.1262203601136313,0.3333333333333333,2999.82816920508
Eswatini,Mortalidad_Alta,0.27,0.04144933358316291,0.4362973030975033,0.1357718139914318,0.3333333333333333,3180.86121498525
Eswatini,Mortalidad_Alta,0.3,0.041335851060544576,0.42775591959367626,0.1412142367704477,0.3333333333333333,3035.06156119205
Eswatini,Mortalidad_Alta,0.3,0.03939132888537575,0.4191000786894627,0.13852543698714537,0.3333333333333333,2945.36394872311
Eswatini,Mortalidad_Alta,0.3,0.03926815027556008,0.41835610558695174,0.12191769326984449,0.3333333333333333,2581.24172793045
Eswatini,Mortalidad_Alta,0.3,0.04027554174070823,0.42874311467200793,0.15641422053346304,0.3333333333333333,2060.18418135789
Eswatini,Mortalidad_Alta,0.3,0.041086091281168656,0.4394448816081265,0.15789847170372723,0.3333333333333333,1351.86550182919
Eswatini,Mortalidad_Alta,0.3,0.04115138753727516,0.45323699835467485,0.15279417281416274,0.3333333333333333,1467.5389023828
Eswatini,Mortalidad_Alta,0.3,0.04195199371120636,0.47159310394162673,0.1555373409730598,0.3333333333333333,1668.9749133064
Eswatini,Mortalidad_Alta,0.5,0.04556524959030783,0.5782244795765075,0.1272331429282619,0.3333333333333333,1750.75400773784
Ethiopia,Mortalidad_Media,0.332,0.017087375837939244,0.7472923671221117,0.4760563198882272,0.0,1011.07332413462
Ethiopia,Mortalidad_Alta,0.315,0.01690083342246459,0.7248730238214462,0.47525758578386595,0.0,910.947887074508
Ethiopia,Mortalidad_Alta,0.294,0.01721430336015632,0.7340153086773016,0.4496825899673294,0.0,905.313159254148
Ethiopia,Mortalidad_Alta,0.35100000000000003,0.017473285704077832,0.7307532727662922,0.4253212459139852,0.0,828.709080522921
Ethiopia,Mortalidad_Alta,0.37700000000000006,0.017403138565390015,0.7238286000429215,0.39476406413459814,0.0,747.968003672674
Ethiopia,Mortalidad_Alta,0.376,0.017280358969570586,0.7168037770942126,0.4271684152915267,0.0,745.632433925343
Ethiopia,Mortalidad_Alta,0.33,0.017351986190236895,0.7081622433650476,0.43878214718590186,0.0,696.196084806324
Ethiopia,Mortalidad_Alta,0.33,0.017186743053502353,0.7000071535875241,0.45599400692551056,0.0,621.845673808133
Ethiopia,Mortalidad_Alta,0.27,0.017192065944156378,0.6904928821804133,0.4871707596190959,0.0,549.986577082588
Ethiopia,Mortalidad_Alta,0.27,0.01700101589839669,0.6795335860934257,0.5215820509004843,0.0,484.039833104062
Ethiopia,Mortalidad_Alta,0.27,0.01680494428245817,0.669261034408756,0.5607060529976732,0.0,452.101031885754
Ethiopia,Mortalidad_Alta,0.27,0.016783126907653014,0.6571285499678088,0.5217144072888744,0.0,343.024942351887
Ethiopia,Mortalidad_Alta,0.26,0.016643384841075033,0.6444523928750268,0.5242057413604776,0.0,330.619412798644
Ethiopia,Mortalidad_Alta,0.24,0.01665067604743222,0.6302310608770298,0.5803444040808379,0.0,368.574712267445
Ethiopia,Mortalidad_Alta,0.24,0.016657779505288326,0.6161814149796121,0.5715090733999137,0.0,316.410475118075
Ethiopia,Mortalidad_Alta,0.22,0.01661188270551493,0.5994849416982617,0.5345604560267202,0.0,237.146255996319
Ethiopia,Mortalidad_Alta,0.23,0.01653624567519771,0.5828313899420559,0.5378402559071934,0.0,189.345737521418
Ethiopia,Mortalidad_Alta,0.25,0.01650576415865124,0.5679805422419342,0.5207593484541371,0.0,158.243458082465
Ethiopia,Mortalidad_Alta,0.35000000000000003,0.01661658017072119,0.558981329136562,0.489186863718383,0.0,133.169812538096
Ethiopia,Mortalidad_Alta,0.32,0.016609804580570674,0.5467057729451319,0.4715361001401304,0.0,116.800491132777
Ethiopia,Mortalidad_Alta,0.32,0.016569286253256824,0.5353744903068889,0.48934653622826224,0.0,109.593813612988
Ethiopia,Mortalidad_Alta,0.3,0.016579203384018745,0.5259746763001645,0.5355166998716252,0.0,118.457204255261
Ethiopia,Mortalidad_Alta,0.3,0.0164228886562454,0.5181343443737034,0.5649466316551562,0.0,122.269202606069
Ethiopia,Mortalidad_Alta,0.3,0.01648245203278513,0.47916159954217036,0.6408128431932377,0.0,136.523619088963
Fiji,Mortalidad_Media,0.543,0.05232114891853406,0.7508834680592316,0.1605422706317961,0.6666666666666666,5405.03006162671
Fiji,Mortalidad_Alta,0.46799999999999997,0.06020477691166601,0.7187781672508762,0.19300432070225684,0.6666666666666666,4696.17103944634
Fiji,Mortalidad_Media,0.456,0.05767101941128087,0.7476786608484154,0.18095787801923394,0.6666666666666666,4844.42127154524
Fiji,Mortalidad_Media,0.23399999999999999,0.07392439092561455,0.7488947707275198,0.142567677107125,0.6666666666666666,5950.82866866702
Fiji,Mortalidad_Media,0.348,0.06578840037508032,0.7482652550253952,0.13770038504394932,0.6666666666666666,6085.41979485376
Fiji,Mortalidad_Media,0.327,0.06264402417145043,0.7496244366549825,0.1329578672167177,0.6666666666666666,5826.84814459328
Fiji,Mortalidad_Alta,0.223,0.0781778598878825,0.7438586451105227,0.13463481408372643,0.6666666666666666,5363.79026679243
Fiji,Mortalidad_Alta,0.223,0.04853072282864104,0.741326275126976,0.09929139069199866,0.3333333333333333,5097.53106864695
Fiji,Mortalidad_Alta,0.2,0.060217584615717704,0.742771299806853,0.10216292950949293,0.6666666666666666,5293.35676680464
Fiji,Mortalidad_Alta,0.2,0.0620825635593969,0.7422562415051148,0.12765870851053665,0.6666666666666666,4572.44377544245
Fiji,Mortalidad_Alta,0.2,0.05558810000484979,0.7317690821947205,0.12212405532442386,0.6666666666666666,4341.40338748749
Fiji,Mortalidad_Media,0.4,0.06240963372440532,0.7470491451462906,0.11632699013886867,0.6666666666666666,4139.60288609702
Fiji,Mortalidad_Alta,0.4,0.0424301954365092,0.7455898132913656,0.11840480986694192,0.3333333333333333,3449.14452883369
Fiji,Mortalidad_Alta,0.4,0.06106062269941803,0.7394234208455539,0.12734658852257072,0.6666666666666666,3164.13275408169
Fiji,Mortalidad_Alta,0.4,0.05454011917888907,0.7390371271192502,0.1350544918787333,0.6666666666666666,3899.92231512129
Fiji,Mortalidad_Alta,0.4,0.026633912524612596,0.7367622862865726,0.1500566357567846,0.3333333333333333,3762.74692789299
Fiji,Mortalidad_Alta,0.3,0.028685370001056604,0.7362615351598827,0.1562546777703316,0.3333333333333333,3455.10599907349
Fiji,Mortalidad_Alta,0.3,0.0299483750905788,0.7342156091279777,0.15247918531076451,0.3333333333333333,3377.69126953493
Fiji,Mortalidad_Alta,0.3,0.0348977294042422,0.7321839902711207,0.15596663044114337,0.3333333333333333,3097.19096651759
Fiji,Mortalidad_Alta,0.3,0.05786657678991461,0.7294942413620431,0.15804793535623046,0.6666666666666666,2655.58079586044
Fiji,Mortalidad_Alta,0.3,0.03294962141226962,0.7271907861792688,0.16812883260564504,0.3333333333333333,2136.56794118683
Fiji,Mortalidad_Alta,0.3,0.04624260893764154,0.7373918019886971,0.16435622806535555,0.3333333333333333,1944.997414609
Fiji,Mortalidad_Alta,0.3,0.03853769521618407,0.737234423063166,0.1893476358860917,0.3333333333333333,1995.72071163264
Fiji,Mortalidad_Alta,0.3,0.02693857622310799,0.7345589813291364,0.21703073174626197,0.3333333333333333,2466.74347815903
Finland,Mortalidad_Baja,0.9640000000000001,0.2632362077433002,0.9517534140932655,0.028036797160135386,1.0,50440.560224974
Finland,Mortalidad_Baja,0.9720000000000001,0.2777351270655239,0.9617335410781671,0.026995630639291602,1.0,53099.1351400148
Finland,Mortalidad_Baja,0.961,0.26589070023978034,0.9623965565072352,0.02802477751805812,1.0,48828.6846862799
Finland,Mortalidad_Baja,0.925,0.2791434845102145,0.963129363034098,0.02738412445500499,1.0,48358.1807773701
Finland,Mortalidad_Baja,0.898,0.28567796486687225,0.9595700170464754,0.026428069173799598,1.0,49654.2497035329
Finland,Mortalidad_Baja,0.9,0.2812558546686865,0.9581044039927489,0.025843478493729987,1.0,46085.0174739036
Finland,Mortalidad_Baja,0.89,0.2835983503868166,0.9552080734341928,0.026118604504719978,1.0,43451.2562442158
Finland,Mortalidad_Baja,0.89,0.27436136652133486,0.9559408799610571,0.025748074266951575,1.0,42560.3456767103
Finland,Mortalidad_Baja,0.934,0.28941837956459077,0.9516487274465713,0.027736057721806207,1.0,50073.7760815871
Finland,Mortalidad_Baja,0.9400000000000001,0.28441890206309106,0.9487175013391171,0.027663235900174984,1.0,49691.0145200739
Finland,Mortalidad_Baja,0.92,0.29033405546894714,0.9437274378466656,0.02736630727618393,1.0,47551.6740841369
Finland,Mortalidad_Baja,0.89,0.30226877858852996,0.9414941227171771,0.028260079193416103,1.0,51060.3242589767
Finland,Mortalidad_Baja,0.9,0.31571163603925795,0.9329098176882051,0.029624097467313964,1.0,46506.2919016566
Finland,Mortalidad_Baja,0.9400000000000001,0.2898364733923041,0.9307462936565132,0.028194833354253646,1.0,47478.3495310999
Finland,Mortalidad_Baja,0.96,0.3083721978003003,0.9285827696248199,0.027581545590749237,1.0,53769.4726240385
Finland,Mortalidad_Baja,0.96,0.32296572827147857,0.9242208260125386,0.029798313663296192,1.0,48473.0240091455
Finland,Mortalidad_Baja,0.97,0.32936075599241277,0.9235229150345732,0.025002800477690053,1.0,41214.0187765069
Finland,Mortalidad_Baja,0.97,0.3037927327412985,0.9178349405641562,0.028507687545717073,1.0,39049.8703780223
Finland,Mortalidad_Baja,0.97,0.33039501170828606,0.9163693275104299,0.02979129109616148,1.0,37768.1334202029
Finland,Mortalidad_Baja,0.99,0.32775823824833666,0.9114141595668761,0.03177029639664403,1.0,32920.0857192568
Finland,Mortalidad_Baja,1.0,0.31154526745633876,0.9078548135792546,0.03350136310330199,1.0,26989.389260959
Finland,Mortalidad_Baja,0.98,0.29683498700292815,0.9056563939986637,0.03465917522763471,1.0,24965.202996776
Finland,Mortalidad_Baja,0.96,0.28993711520139476,0.8985028064745204,0.03706663391978365,1.0,24335.9225082659
Finland,Mortalidad_Baja,0.778,0.26231419591200894,0.8833895442466844,0.047772147795102124,1.0,26246.2743214462
France,Mortalidad_Baja,0.7590000000000001,0.1435266391554403,0.9652230959679933,0.021984299528217722,1.0,41082.8119320747
France,Mortalidad_Baja,0.8009999999999999,0.16058642042926127,0.968014739879854,0.018190759999978528,1.0,43725.0999521245
France,Mortalidad_Baja,0.833,0.14919148173885885,0.9658861113970612,0.01815391765641516,1.0,39169.8606000707
France,Mortalidad_Baja,0.679,0.16670133955077676,0.9752032229528964,0.017493935414117465,1.0,40408.2848574751
France,Mortalidad_Baja,0.6509999999999999,0.16966081458094562,0.9730396989212047,0.019048256717071183,1.0,41418.1766484844
France,Mortalidad_Baja,0.6970000000000001,0.17130524792340507,0.971608981416376,0.017831526289203512,1.0,38687.1626407164
France,Mortalidad_Baja,0.6900000000000001,0.1719672151890232,0.9715740858674768,0.01660424489039216,1.0,37024.2157133669
France,Mortalidad_Baja,0.71,0.17571314815785555,0.9679798443309564,0.018700220735584933,1.0,36702.4323733379
France,Mortalidad_Baja,0.6990000000000001,0.17369434504566064,0.9736678188013732,0.01816798733889324,1.0,43148.0459288416
France,Mortalidad_Baja,0.7000000000000001,0.18156434740326466,0.9665142312772299,0.01690059675485977,1.0,42669.1795111893
France,Mortalidad_Baja,0.68,0.18171860728945358,0.9629199897407081,0.01898299157066787,1.0,40863.5814412333
France,Mortalidad_Baja,0.6900000000000001,0.1826454724725757,0.9650137226746047,0.019304799165089526,1.0,43929.7840873812
France,Mortalidad_Baja,0.6900000000000001,0.18705956216150368,0.9585580461284255,0.018665787908422816,1.0,40694.8211697025
France,Mortalidad_Baja,0.73,0.18232342100429808,0.954998700140804,0.015268206160720018,1.0,41728.0884164132
France,Mortalidad_Baja,0.74,0.19157420313973256,0.9521372651311466,0.017646079707136907,1.0,45464.8181385158
France,Mortalidad_Baja,0.75,0.1917811060314045,0.950671652077419,0.018866340678584552,1.0,41486.1907828787
France,Mortalidad_Baja,0.71,0.1951278203064155,0.9463794995629329,0.01773159800767933,1.0,36431.5658906555
France,Mortalidad_Baja,0.6900000000000001,0.19974101491579827,0.9370972835559954,0.019701315279929247,1.0,34696.3718316971
France,Mortalidad_Baja,0.63,0.2003670911506772,0.9370972835559954,0.021441227107975306,1.0,33644.9282220364
France,Mortalidad_Baja,0.67,0.19894431572948856,0.9220921975297445,0.021762946040578445,1.0,29479.5222101175
France,Mortalidad_Baja,0.67,0.19540756658509484,0.9241859304636397,0.023764774577269807,1.0,24144.5727019529
France,Mortalidad_Baja,0.66,0.19634098298794794,0.9227203174099132,0.025011051021227814,1.0,22331.7948343036
France,Mortalidad_Baja,0.67,0.1912239484704804,0.9212547043561856,0.024786241882475347,1.0,22340.5939516217
