country,categoria_expectativa_vida,energy_use_kg_of_oil_equivalent_per_capita,life_expectancy_at_birth_total_years,agriculture_value_added_of_gdp,ratio_auto_energy_use_kg_of_oil_equivalent_per_capita_div_government_integrity,ratio_auto_agriculture_value_added_of_gdp_div_government_integrity,gdp_per_capita_current_us$
Burkina Faso,Mortalidad_Alta,0.00662374457357976,0.5523427999141568,0.33847336425469376,0.011346871308687908,0.13962168213362047,441.164148016012
Burkina Faso,Mortalidad_Alta,0.0064728220824914785,0.5427426854567565,0.29557744374937894,0.011104828062871807,0.12194410524269217,403.81283743461
Burkina Faso,Mortalidad_Alta,0.0062969418619280276,0.5335717862508047,0.32822305729739587,0.010822758643310422,0.135397490479526,362.373899996953
Burkina Faso,Mortalidad_Alta,0.006062785478046113,0.526246512626082,0.333430479146938,0.010447228324570935,0.13754348942451602,285.654087637533
Burkina Faso,Mortalidad_Alta,0.005990469062784676,0.5225409542885757,0.3403655212430057,0.03099375075099796,0.4212043423238698,259.485223380436
Burkina Faso,Mortalidad_Alta,0.005251084471503454,0.5171042277702267,0.31497339571233596,0.027436367518923505,0.3898117590988354,248.908526921752
Burkina Faso,Mortalidad_Alta,0.0075900867412900174,0.4991630302596752,0.42005515332732307,0.01272695811377273,0.170962358899705,229.092294496817
Burundi,Mortalidad_Alta,0.01425949616227737,0.6898490593032405,0.3485446376483192,0.05801501736437821,0.35353793447886106,250.634225368744
Burundi,Mortalidad_Alta,0.014879391658166732,0.6786751555905286,0.3623836072927003,0.027318818302571476,0.1660835410680662,214.091455416133
Burundi,Mortalidad_Alta,0.014879391658166732,0.6853709135131267,0.3619372441753862,0.03307659615109552,0.20084023180079644,210.008139902508
Burundi,Mortalidad_Alta,0.014879391658166732,0.6798054224193433,0.3647143896930568,0.028152980693489697,0.1722546315110018,210.236494521532
Burundi,Mortalidad_Alta,0.015003024998683136,0.6744545389512839,0.3668343358983404,0.0283800166118792,0.173254980522123,224.89939239264
Burundi,Mortalidad_Alta,0.015349447228035277,0.6678589312540237,0.36094627257328465,0.030903405053279473,0.18156445816150157,236.694472592753
Burundi,Mortalidad_Alta,0.015003024998683135,0.6599041419271765,0.39888383599398347,0.037177821761561744,0.2467756113056119,235.286205393908
Burundi,Mortalidad_Alta,0.014117750841979833,0.6501466485442449,0.3880045882571909,0.033379212070162784,0.22861956227207816,280.966831311923
Burundi,Mortalidad_Alta,0.01492667810671073,0.6452392875026824,0.4420882449125613,0.0465335330598254,0.34400335920437963,250.540481111877
Burundi,Mortalidad_Alta,0.015003024998683136,0.6368695900994348,0.48523382403162263,0.03913454922269658,0.31595090930849445,234.843045388828
Burundi,Mortalidad_Alta,0.015003024998683136,0.6271693254166963,0.44793311151421583,0.041308690846179726,0.3078841213382242,231.688496393569
Burundi,Mortalidad_Alta,0.01526918702792976,0.6171972244080406,0.4641897831895295,0.04202012359340547,0.3190498514801432,230.070577369084
Burundi,Mortalidad_Alta,0.01526918702792976,0.6069532870734673,0.48603296520934147,0.03980853814112097,0.3164709027981005,216.727705301976
Burundi,Mortalidad_Alta,0.015307754314073881,0.5974247084913082,0.46440224713918477,0.030328712128309267,0.22982096173691485,199.097633037708
Burundi,Mortalidad_Alta,0.015233307848412255,0.5853923742756992,0.48064519677174955,0.0314431657658319,0.24776406411459037,189.502074570768
Burundi,Mortalidad_Alta,0.015605610648544401,0.5746763001645325,0.44178425196411814,0.0335890649179413,0.23764761351304362,166.162744906755
Burundi,Mortalidad_Alta,0.015996345511348684,0.5622290578725231,0.513965614547692,0.026378260840879256,0.21194272599447292,161.892755640319
Burundi,Mortalidad_Alta,0.01631389564585139,0.5492238357536303,0.516628873896899,0.03278967634867096,0.2598052019584965,147.234619294225
Burundi,Mortalidad_Alta,0.016559552608962566,0.5372630374132628,0.5299739740896987,0.029870265413547738,0.23927719015696147,125.194965184533
Burundi,Mortalidad_Alta,0.016559552608962566,0.519808283854353,0.5418535194515267,0.025737272714817863,0.21078815175477275,111.406682804391
Burundi,Mortalidad_Alta,0.016559552608962566,0.5044566850275412,0.5480842213584001,0.030539002698925666,0.25298858678229413,120.952308575468
Burundi,Mortalidad_Alta,0.016559552608962566,0.48421203233421556,0.554532641078326,0.029870265413547738,0.25035827360000557,132.159554541932
Burundi,Mortalidad_Alta,0.01654218576486823,0.47145003219114373,0.5578724300424848,0.08176097055544079,0.6901106900126571,134.537861752389
Burundi,Mortalidad_Alta,0.012006861052036017,0.4281279061449316,0.5314937621594807,0.028542986793827226,0.31309449184889737,164.915311679326
Cabo Verde,Mortalidad_Baja,0.051299122333317265,0.8762000143071749,0.062367714787361195,0.040884430260056,0.012727813943915884,4323.31362032709
Cabo Verde,Mortalidad_Media,0.034232908899984954,0.8549824737105658,0.07524384635016242,0.034266102596406486,0.01918507180731123,3971.44409203423
Cabo Verde,Mortalidad_Media,0.0609733420040199,0.8463123256313041,0.07802622364091834,0.06410662034874016,0.0210132723312816,3539.22661248299
Cabo Verde,Mortalidad_Baja,0.03903198494649071,0.8696473281350596,0.05582871884845371,0.043470388639932134,0.015887448372292803,4380.78117331128
Cabo Verde,Mortalidad_Media,0.05316847356418007,0.8609342585306532,0.05690960614791009,0.060275734749189146,0.016533753051124516,4294.96510035729
Cabo Verde,Mortalidad_Media,0.05454011917888907,0.8590743257743756,0.06769934742180458,0.06329653352992667,0.02012056148483969,3893.09571382506
Cabo Verde,Mortalidad_Media,0.07326129614470465,0.8539237427569926,0.07957267908131706,0.06221969418950186,0.01733036604974226,3608.96605234906
Cabo Verde,Mortalidad_Media,0.05696121439350822,0.8502897202947277,0.08077196961224142,0.04762552881128135,0.01728720404518469,3415.06266730931
Cabo Verde,Mortalidad_Media,0.03795733407685201,0.8458831103798554,0.07225200079596998,0.03366031995886202,0.01634470781057451,3985.60706548134
Cabo Verde,Mortalidad_Media,0.038489903192643365,0.8414908076400314,0.0733723003039437,0.03406499881862305,0.016566815514281057,3960.97596791345
Cabo Verde,Mortalidad_Media,0.04246520816153142,0.8391158165820158,0.07295841562640838,0.04048701614080431,0.017765842124972116,3736.81517011087
Cabo Verde,Mortalidad_Media,0.04824157865007652,0.8333643322126045,0.06800204721971892,0.045936371408422605,0.016564348691058044,4002.01386888785
Cabo Verde,Mortalidad_Media,0.07506695360382745,0.8275556191430002,0.07344192528148137,0.07124309274839627,0.017883051667955292,3579.46006137809
Cabo Verde,Mortalidad_Media,0.0419581949639569,0.8223335002503755,0.07593798600897504,0.041641714686145595,0.0192427495346856,3659.72046361628
Cabo Verde,Mortalidad_Media,0.05454011917888907,0.8186994777881107,0.06694567326444754,0.06614487753877338,0.02079304269700546,3908.64885822576
Cabo Verde,Mortalidad_Media,0.009182142247334229,0.8129623005937476,0.07680318131487694,0.015449923627653904,0.03178637461507066,3324.57675212498
Cabo Verde,Mortalidad_Media,0.009194796927886264,0.8108734530366977,0.10494955955265209,0.015470218680654246,0.043385607354178644,2256.99666191075
Cabo Verde,Mortalidad_Media,0.009019412907856758,0.8050790471421418,0.11358669458312054,0.015188945046975705,0.046945004537403086,2004.14680417563
Cabo Verde,Mortalidad_Media,0.008164800321134104,0.7988268116460404,0.12449937294595805,0.013818352745496604,0.05144216204265182,1929.49081468781
Cabo Verde,Mortalidad_Media,0.027294620255825984,0.791773374347235,0.12804585932439091,0.04449796633709816,0.052903682973053784,1717.97565369655
Cabo Verde,Mortalidad_Media,0.02438545442104439,0.7837756634952429,0.130675351875621,0.039832366556771436,0.05398730715481563,1328.57874270666
Cabo Verde,Mortalidad_Media,0.02046350940713998,0.7731883539595106,0.1441446439537331,0.03354251343923691,0.059538055188016074,1223.33055331575
Cabo Verde,Mortalidad_Media,0.027086893643945693,0.7647471206810215,0.16257141305094983,0.044164822992992625,0.06713179892238987,1189.51479345891
Cabo Verde,Mortalidad_Alta,0.03801746555998958,0.7014235639173045,0.1728070847672948,0.08182337123215606,0.09462859328428658,1165.13832331934
Cambodia,Mortalidad_Media,0.022829153801699278,0.7992417197224408,0.209046625483804,0.09106447811082824,0.21044979521713952,2325.03050040841
Cambodia,Mortalidad_Media,0.02281462054391902,0.7816868159381929,0.21360679843874375,0.06584669680238624,0.15558296678623182,2167.40324198499
Cambodia,Mortalidad_Media,0.023500805505033015,0.7925316546247942,0.21531831586502004,0.07786541195944438,0.18013987340947066,2081.73914242939
Cambodia,Mortalidad_Media,0.022259427846746973,0.7935045425280778,0.19505485062896027,0.06543005948797422,0.14464374396401908,2225.87705485686
Cambodia,Mortalidad_Media,0.020012408827832482,0.7915873810716072,0.20846272025736018,0.05562552033447275,0.14583692611471255,2036.67377566578
Cambodia,Mortalidad_Media,0.01899160564114881,0.789426997639316,0.2258037976510301,0.07308266036449236,0.21841432579142686,1826.35391688754
Cambodia,Mortalidad_Media,0.018703595780811166,0.7864654124043207,0.23896314928865606,0.04388576684729393,0.14087590385873874,1675.19555711109
Cambodia,Mortalidad_Media,0.017172016760447377,0.7830746119178766,0.25456582837391933,0.04239563060880685,0.15756458681670388,1547.32010444393
Cambodia,Mortalidad_Media,0.01625331056730974,0.7790542957293083,0.2805473558921226,0.04297920443429421,0.18569542324215005,1431.56396469993
Cambodia,Mortalidad_Media,0.015224403168730347,0.7738750983618283,0.30906473106545623,0.03591464522268603,0.18214609883422417,1305.6600972686
Cambodia,Mortalidad_Media,0.015050235406234954,0.7683811431432861,0.3387825521586447,0.03551561229386342,0.1996415709716071,1192.80263041673
Cambodia,Mortalidad_Media,0.014634314280513202,0.7611989412690463,0.3544818848986894,0.0362908372735357,0.21932828430989976,1088.98152823081
Cambodia,Mortalidad_Media,0.014550415478089726,0.7532155375921024,0.3524372101902355,0.040098896813696105,0.2422937295815844,952.274616324008
Cambodia,Mortalidad_Alta,0.014003093102019823,0.7451462908648687,0.3551585734359405,0.034772347665704154,0.21974658330573257,875.748936193569
Cambodia,Mortalidad_Alta,0.013303586577200207,0.7365619858358967,0.35445951652162305,0.031513893560795606,0.20887091158682802,866.283999789749
Cambodia,Mortalidad_Alta,0.013388243020382856,0.7280062951570212,0.3219541235629602,0.028950644338600458,0.17323570216715486,731.692295125426
Cambodia,Mortalidad_Alta,0.012994354443360327,0.7185206381000069,0.3323331682694296,0.06469137537833439,0.411273849939084,612.252648550727
Cambodia,Mortalidad_Alta,0.01283953692006457,0.7074611917876814,0.34701424933177966,0.021315501855489753,0.1431414143339835,525.797325120926
Cambodia,Mortalidad_Alta,0.012509198258149792,0.6951999427712998,0.33667302534945986,0.020785718379403142,0.13887975541769748,444.199067529081
Cambodia,Mortalidad_Alta,0.012338704047366707,0.6821661063023106,0.37268728757991526,0.02051228681944662,0.1537213739737103,386.691123931778
Cambodia,Mortalidad_Alta,0.01217612131906215,0.6685742900064382,0.37441636068409917,0.020251543367700558,0.15443393177382694,350.147276634294
Cambodia,Mortalidad_Alta,0.01236495442106578,0.6551541598111452,0.41686796830088607,0.020554386082506704,0.17192840558273587,327.500984314444
Cambodia,Mortalidad_Alta,0.012223262257600863,0.6413334287145003,0.4492961599768929,0.020327146054168625,0.18529219041433412,296.426687526334
Cambodia,Mortalidad_Alta,0.012652032715682309,0.5994277129980685,0.60365432827874,0.03502465061949508,0.41483966048491766,343.485224671585
Cameroon,Mortalidad_Alta,0.01737432510443658,0.6835682094570426,0.20907292920281284,0.04309780023540023,0.13009335061006916,1604.87726954895
Cameroon,Mortalidad_Alta,0.017419658018760543,0.6650118034194148,0.21430018842977944,0.04094415791647609,0.12635632844374498,1672.32657340872
Cameroon,Mortalidad_Alta,0.017503293530686345,0.6725659918449101,0.22110461907440448,0.04153131016529024,0.1316157150527416,1555.60370660749
Cameroon,Mortalidad_Alta,0.01752814853817132,0.6728664425209241,0.2123142714978511,0.033923415467140505,0.10309532442690611,1555.22660476477
Cameroon,Mortalidad_Alta,0.01775892649897982,0.6656270119464911,0.20847351282443283,0.03744232729575362,0.11031824880365694,1610.69641591017
Cameroon,Mortalidad_Alta,0.01777675368234615,0.6603047428285285,0.2109304858251849,0.05040276860285529,0.15010476252757435,1496.08951771242
Cameroon,Mortalidad_Alta,0.018115846080270972,0.6528077831032262,0.21725475091826063,0.03308603127257035,0.0996300185411454,1441.7201725688
Cameroon,Mortalidad_Alta,0.018250460502110703,0.6441376350239645,0.2174667767533307,0.03599198062142415,0.10770527203716444,1415.00009710569
Cameroon,Mortalidad_Alta,0.017884252802417303,0.6361685385220688,0.2126123693357454,0.04028220332870807,0.12021078499959706,1649.4433905949
Cameroon,Mortalidad_Alta,0.016969027654149323,0.630445668502754,0.21131925796936657,0.03352584985260838,0.1046651721476147,1575.92882118897
Cameroon,Mortalidad_Alta,0.01665822962152619,0.6224336504757135,0.210478659859131,0.03741785889144378,0.11846531320267055,1449.09874362279
Cameroon,Mortalidad_Alta,0.01640275393612609,0.6125903140424922,0.21098678950875807,0.03685914798377453,0.11875086168350601,1513.96056994878
Cameroon,Mortalidad_Alta,0.016076574288132556,0.6051935045425281,0.21822984598831466,0.03457425447795945,0.11748111806800386,1398.58702025047
Cameroon,Mortalidad_Alta,0.01642034966294346,0.5983403676943986,0.20706101651423128,0.033822826441626284,0.10683267350471141,1461.38999232337
Cameroon,Mortalidad_Alta,0.015600033035553615,0.5930467129265327,0.2021759732509487,0.033577397337630537,0.10885173043974689,1492.14269801453
Cameroon,Mortalidad_Alta,0.015921538271173413,0.5872379998569282,0.2003578695846193,0.03580675647916107,0.11277783503669034,1325.67248215933
Cameroon,Mortalidad_Alta,0.01741749852231532,0.5813863652621789,0.19741607325982266,0.04093921032928215,0.11641631414747311,1191.45458990968
Cameroon,Mortalidad_Alta,0.019436477091031502,0.575706416768009,0.21145233998405566,0.05315900251791164,0.14545970068216574,1142.62466252106
Cameroon,Mortalidad_Alta,0.019832934834727887,0.5710422777022677,0.22191568715444607,0.04436076004648849,0.12489246377703242,1133.39326749673
Cameroon,Mortalidad_Alta,0.019743121044684238,0.5663924458115743,0.2208125173899174,0.04858077659136641,0.13669977928206256,988.241276791846
Cameroon,Mortalidad_Alta,0.019481171044022753,0.5616567708705915,0.23091037442170462,0.04795061973458074,0.14294182894588445,789.623811072554
Cameroon,Mortalidad_Alta,0.019024770685029054,0.5570212461549466,0.23533069649893237,0.06247024762761532,0.19423236935167384,715.470296470585
Cameroon,Mortalidad_Alta,0.019311168367227807,0.5533013806423921,0.2289621970823101,0.06791664978207235,0.20248221667879626,708.565731625965
Cameroon,Mortalidad_Alta,0.019231047359425643,0.5534301452178267,0.24196090938036238,0.09469782542453205,0.2995455641371444,832.006674487689
Canada,Mortalidad_Baja,0.3537526681912013,0.9525769490472635,0.007491302436411026,0.19655981809999135,0.0011151134222853023,56256.8007264015
Canada,Mortalidad_Baja,0.3523379286841806,0.9564608236396408,0.019894741398490057,0.19310203878211094,0.002844431255583982,52886.6616372703
Canada,Mortalidad_Baja,0.34694554999954813,0.9567225402563773,0.02295488450301856,0.18509664446565188,0.0031878008441096942,43537.839298904
Canada,Mortalidad_Baja,0.3762254658437768,0.9657151232074597,0.02114880393426554,0.21421943873307028,0.0031386481073819804,46352.8693445211
Canada,Mortalidad_Baja,0.378164921381035,0.9606378208427626,0.02118439431033671,0.23264721676644964,0.0033968025272897795,46539.1761570405
Canada,Mortalidad_Baja,0.37853347664311016,0.9606971432758895,0.023590263116918586,0.22345599611705846,0.0036239421164491826,45129.628116623
Canada,Mortalidad_Baja,0.3678699129201537,0.9625152013734888,0.02323883297666002,0.21877723230119772,0.0035971469700611628,42314.0615817218
Canada,Mortalidad_Baja,0.35605747638078644,0.9608820896850503,0.02333514278426247,0.21176082603967789,0.0036118468400685375,43594.1941045394
Canada,Mortalidad_Baja,0.36024681666118963,0.9602888653537804,0.019749963988079523,0.1978812728236735,0.0028305086342686686,50960.8431174661
Canada,Mortalidad_Baja,0.3551287584784659,0.9597235574616281,0.023643883385952698,0.19664303136795883,0.0034066274757501803,52638.1187235237
Canada,Mortalidad_Baja,0.3537010283150055,0.9585615356833164,0.02259491400803487,0.19145226620644887,0.003184360209961782,52670.3447335415
Canada,Mortalidad_Baja,0.3573711495407569,0.9559722859550654,0.022016789894025248,0.19788311895151475,0.0031754096818237608,52223.8588398531
Canada,Mortalidad_Baja,0.3547894617341596,0.9536761588375591,0.01856904440875615,0.19645539341005275,0.0026854685019968294,47560.6666009406
Canada,Mortalidad_Baja,0.3564511324110777,0.9500121262032419,0.019286075366019385,0.19737433088222575,0.002787362042188526,40874.8831932903
Canada,Mortalidad_Baja,0.37507876399173956,0.9451267493574862,0.022049809396908513,0.21256227679381567,0.0032549278389831494,46710.2526864484
Canada,Mortalidad_Baja,0.3870875288632561,0.942537499629235,0.01975771749763251,0.22197105157499936,0.0029563269616098595,44660.0838892281
Canada,Mortalidad_Baja,0.39043551051937103,0.942537499629235,0.021198655697626422,0.22125469371026302,0.003131128859929186,40504.0370977806
Canada,Mortalidad_Baja,0.38777440763833987,0.9363714561389125,0.0234677167028968,0.21469673522946175,0.003381593344631347,36383.6600068095
Canada,Mortalidad_Baja,0.3877743165648844,0.9346476160233377,0.027106223485638802,0.20754012870186667,0.003768687866317097,32145.5412620217
Canada,Mortalidad_Baja,0.38465950982290076,0.9306834816684955,0.025654350960839033,0.20818819818472623,0.003609350980978767,28301.8645937428
Canada,Mortalidad_Baja,0.3679447292754883,0.9280453781717877,0.02482581177605925,0.19265821127866645,0.0033803142390019603,24256.0192337185
Canada,Mortalidad_Baja,0.37142765655718624,0.9261470603117217,0.026474424913180403,0.19447965953273538,0.003601857695244486,23822.096210932
Canada,Mortalidad_Baja,0.38106209511093836,0.922838962276167,0.026142371446006486,0.19951813144539368,0.003557235781759385,24271.0020563821
Canada,Mortalidad_Baja,0.37039928784071796,0.9058204030784847,0.027677462003101807,0.19825167801387902,0.0038471577433011666,20679.634792669
Central African Republic,Mortalidad_Alta,0.0163396278599508,0.059417697975534756,0.45802060699767466,0.044145578468928734,0.30965175280462864,467.359825026238
Central African Republic,Mortalidad_Alta,0.010427942814630093,0.366463981686816,0.4521765025941426,0.02379257321516055,0.2542898057605124,492.263142830507
Central African Republic,Mortalidad_Alta,0.011975662603970885,0.5140711066599899,0.37296011272394125,0.024605007377418726,0.18991827936344882,462.879071294011
Central African Republic,Mortalidad_Alta,0.01265459905909703,0.24129050718935546,0.35835422105508136,0.027179620043620564,0.19113964798326752,449.228467602439
Central African Republic,Mortalidad_Alta,0.014573706903425602,0.5384076114171257,0.39504912986367424,0.0293862096491932,0.19870338632250045,455.243962859534
Central African Republic,Mortalidad_Alta,0.016240601952208996,0.4373131125259317,0.41465063037197003,0.02798256712165058,0.17876093930540304,432.324025684263
Central African Republic,Mortalidad_Alta,0.014685212710535585,0.5198368982044494,0.4036253255013084,0.030344400389387006,0.20808882575643667,387.176203444318
Central African Republic,Mortalidad_Alta,0.01450045931651332,0.5332141068745975,0.3986692589761235,0.028775064556247693,0.1973143754088553,366.322853938121
Central African Republic,Mortalidad_Alta,0.012822892369726346,0.3662636812361399,0.4297797772538908,0.03100311846762074,0.25813021257679003,409.8504859647
Central African Republic,Mortalidad_Alta,0.01443841646313232,0.49820444953144,0.40792715170777044,0.03256325277642332,0.22942344550613197,364.36696260838
Central African Republic,Mortalidad_Alta,0.009651490974008076,0.524658416195722,0.46557671665833633,0.023146636704518976,0.27428781657726353,544.395849142785
Central African Republic,Mortalidad_Alta,0.006855166355095033,0.5070748980613777,0.47512987843232596,0.017577023977970375,0.29390755049546274,534.057281471636
Central African Republic,Mortalidad_Alta,0.006316247458688147,0.460776879605122,0.47252987101236804,0.01628058024075112,0.29230034062998395,476.873786950728
Central African Republic,Mortalidad_Alta,0.016346618649108087,0.0,0.48480945787518887,0.04041002160661201,0.29989103940970074,456.471673898404
Central African Republic,Mortalidad_Alta,0.01575574060744218,0.5037270191000787,0.2677022200255571,0.03249048581571679,0.13807077042633695,437.24827472489
Central African Republic,Mortalidad_Alta,0.016892310868062414,0.49591530152371405,0.4328349183598874,0.027815173003632523,0.17850844825478057,380.887048839475
Central African Republic,Mortalidad_Alta,0.012554376512106532,0.4867587094928106,0.4457762001601853,0.020858173393557368,0.18384160118394066,333.942519903031
Central African Republic,Mortalidad_Alta,0.01339602407178508,0.47989126546963295,0.43760534876809476,0.02220797292117473,0.18047436131482222,311.950023138687
Central African Republic,Mortalidad_Alta,0.013170568458394837,0.4725802990199584,0.460088286075266,0.0218463965380993,0.189739667859117,303.461321152782
Central African Republic,Mortalidad_Alta,0.01269609977497898,0.4670005007511266,0.5889334406458848,0.0210854632978383,0.24283726082634224,278.403992150941
Central African Republic,Mortalidad_Alta,0.01481687954850542,0.46033335717862506,0.45803703588467887,0.024486682137681157,0.18889433961952035,248.639290978403
Central African Republic,Mortalidad_Alta,0.013436781168533559,0.45881679662350666,0.4865584308974229,0.04074390999942484,0.36703924068434085,237.951702544735
Central African Republic,Mortalidad_Alta,0.011034519602730412,0.45702839974247084,0.4865584308974229,0.03947290666324346,0.42996025337308497,239.154133726071
Central African Republic,Mortalidad_Alta,0.016308027803338444,0.47848916231490085,0.41277636871571577,0.04916730000531904,0.31141873420295346,333.145863233895
Chad,Mortalidad_Alta,0.008762748133438338,0.5703269189498532,0.44550260073831777,0.03384118328913795,0.4207530911228829,966.036468278568
Chad,Mortalidad_Alta,0.008639669299437672,0.5504113312826382,0.45259632332855354,0.020828468517333894,0.26664600094342694,946.358500208374
Chad,Mortalidad_Alta,0.008506939772616644,0.5496387438300308,0.4909274988079012,0.028543831469320997,0.40221581770153825,866.947814890409
Chad,Mortalidad_Alta,0.008383163480197053,0.5483654052507332,0.47539998025666685,0.018321406737695636,0.25351251338398345,893.336441643325
Chad,Mortalidad_Alta,0.008853586899513578,0.5405536876743686,0.47575153909193085,0.019380519684305618,0.2547981244029088,948.656629871231
Chad,Mortalidad_Alta,0.009028325954820303,0.5323699835467486,0.48602714393819546,0.01854053588153786,0.2444258204920553,854.46120040098
Chad,Mortalidad_Alta,0.0094263531652416,0.5284784319336147,0.49794277126228526,0.021602153170898503,0.2800086129611688,861.831767630746
Chad,Mortalidad_Alta,0.00962014796087744,0.5244295013949496,0.4251655923463458,0.02550375641956366,0.27686508782993224,993.990730610869
Chad,Mortalidad_Alta,0.00981030039546668,0.5218685170613062,0.3941312969040775,0.03105158051232964,0.3067142155208741,1278.78981422494
Chad,Mortalidad_Alta,0.010096307931713452,0.5205808713069604,0.4010166113484551,0.02537403708414175,0.2480939989241412,1304.88742971475
Chad,Mortalidad_Alta,0.010193748030898064,0.5164890192431504,0.3424406199122437,0.030127579626390014,0.24927635952770882,1354.34344701937
Chad,Mortalidad_Alta,0.00922714865468252,0.5116388869017812,0.34335102172074655,0.029103943202491434,0.2655595947830195,1308.1421872538
Chad,Mortalidad_Alta,0.009717075221319023,0.5070748980613777,0.4204820799869643,0.030577175615680185,0.3251583659387812,1141.80069268412
Chad,Mortalidad_Alta,0.009947372490469411,0.5030831962229059,0.4192891521928175,0.027795280375430425,0.28821030824987137,1035.63719694254
Chad,Mortalidad_Alta,0.009622972801576955,0.4984333643322126,0.3674119795008704,0.024235364142512303,0.2273210982713828,1166.36883453841
Chad,Mortalidad_Alta,0.009704567825901154,0.4942413620430645,0.37113111434979346,0.02874312026793952,0.2701412980395066,980.483531485103
Chad,Mortalidad_Alta,0.009944557609865547,0.4876171399957078,0.40634068406169727,0.029422330299228736,0.2957471832453131,906.897260572747
Chad,Mortalidad_Alta,0.010153658711854486,0.48923385077616416,0.3702524474139713,0.05102400459207902,0.4581539004075073,838.092107712557
Chad,Mortalidad_Alta,0.009959130444232104,0.4867587094928106,0.37648246844350364,0.05008807543482512,0.4658561486272194,445.850767157087
Chad,Mortalidad_Alta,0.010572392723123943,0.48564274983904426,0.32408421580907254,0.05303864943044119,0.40107557306311586,289.087621122168
Chad,Mortalidad_Alta,0.010704084313568629,0.48208026325202086,0.47935570683436274,0.05367225399994049,0.5930395423101613,219.061391951349
Chad,Mortalidad_Alta,0.010800987215983602,0.4813076757994133,0.509634319601334,0.054138480594672495,0.6304733471358993,194.32295331156
Chad,Mortalidad_Alta,0.010763294947727552,0.4760283282065955,0.5148193056088481,0.0539571326944673,0.6368836062756837,163.121663683369
Chad,Mortalidad_Alta,0.012548693846516802,0.4691036554832248,0.4433607935991446,0.023692113374592608,0.20777977576982648,203.964852705041
Chile,Mortalidad_Baja,0.09783151415609752,0.9229701695400243,0.04060805788956286,0.0662277806115612,0.007088328761389874,15405.6165774073
Chile,Mortalidad_Baja,0.09389630583765038,0.9186780170255382,0.04404006897375961,0.06093060144926588,0.007362913153804986,16206.8325493421
Chile,Mortalidad_Baja,0.08986741154411577,0.925445310823378,0.050868557457327455,0.059202841819831445,0.008623411929525877,13114.815470545
Chile,Mortalidad_Baja,0.09952906688974726,0.9393948064954574,0.050139409033034495,0.07721247962241679,0.010015150689590345,14495.716721687
Chile,Mortalidad_Baja,0.09552038598529786,0.9427569926318047,0.049375311223974115,0.0754488363397149,0.010040804852031156,15659.4808675628
Chile,Mortalidad_Baja,0.09542753376495061,0.9434866585592674,0.053849518548424014,0.06543264407846164,0.009500885219095315,14879.9086227187
Chile,Mortalidad_Baja,0.09563608754466286,0.9389798984190572,0.052813249395766065,0.06332925349562872,0.009000012200275171,13649.8520452803
Chile,Mortalidad_Baja,0.09089467693944842,0.9348737391801987,0.04661598923206992,0.06190018537344737,0.008174414575459924,13433.9202987032
Chile,Mortalidad_Baja,0.08986946328967887,0.9306674297160025,0.04961810523876774,0.060104941973921515,0.008540787660920769,14529.6767206336
Chile,Mortalidad_Baja,0.10060344367215904,0.9283353601831317,0.043628900579027026,0.06752817654454865,0.007547968149585075,15683.5486369155
Chile,Mortalidad_Baja,0.09809677199952724,0.9236139924171971,0.0411175000901009,0.06585313642002268,0.00711673565781656,15241.9069981119
Chile,Mortalidad_Baja,0.08945696447938326,0.9238286000429214,0.045562776795493656,0.06456329625447624,0.008468096204792695,14487.3927832032
Chile,Mortalidad_Baja,0.08288357836952912,0.9218112883611129,0.043691030781385747,0.05810836391663099,0.007887272895130365,12632.8704724192
Chile,Mortalidad_Baja,0.08010636103179139,0.9188783174762143,0.0464606123509611,0.05536939318597011,0.008263749888788507,10098.8017167286
Chile,Mortalidad_Baja,0.08314351976815057,0.9169039273195505,0.043009496559458196,0.055095665862989904,0.0073396704394270386,10683.2188772511
Chile,Mortalidad_Baja,0.08479906742938943,0.915473209814722,0.04460585948141019,0.05618680236852472,0.007610026910978467,10346.4138184533
Chile,Mortalidad_Baja,0.0825490977285854,0.913770655983976,0.04664941101272282,0.053964653026053716,0.007848603138647287,9318.65655296121
Chile,Mortalidad_Baja,0.08007154496565531,0.9127119250304028,0.049309198522073945,0.052353816568027206,0.008292971592439814,7480.32330998636
Chile,Mortalidad_Baja,0.07843070821977247,0.9100937119965662,0.04723436161078499,0.050603163251315225,0.007840379270033112,6120.59152055344
Chile,Mortalidad_Baja,0.07436982575270558,0.9044852993776378,0.051493092314868254,0.047998093149121845,0.008542395112960286,4773.40177520754
Chile,Mortalidad_Baja,0.07437918941559694,0.9038557836755132,0.05111668831522287,0.04865280402481129,0.008594947386296846,4430.84741157984
Chile,Mortalidad_Baja,0.07263485198853643,0.9001359181629587,0.05108361943505763,0.05096206684589457,0.0092118445236801,4563.5952986689
Chile,Mortalidad_Baja,0.07489194949378512,0.8936690750411331,0.0639991959259407,0.053308497054049116,0.011695500915401625,5052.99245766325
Chile,Mortalidad_Baja,0.058144920947366105,0.8674869447027684,0.08784792922696198,0.05638464117363768,0.021802775099378998,5081.4682771561
China,Mortalidad_Baja,0.12441360867215322,0.909034981042993,0.09013206057229224,0.15286517636243677,0.02845744883570637,12970.6056414327
China,Mortalidad_Baja,0.12180527726505196,0.9078188711638886,0.08939127229128434,0.12676955628919062,0.023905588074589427,12887.4357242941
