country,categoria_expectativa_vida,government_integrity,energy_use_kg_of_oil_equivalent_per_capita,life_expectancy_at_birth_total_years,agriculture_value_added_of_gdp,services_value_added_of_gdp,tiene_dato_gini,government_integrity infant_mortality_rate_per_1_000_live_births,ratio_auto_energy_use_kg_of_oil_equivalent_per_capita_div_government_integrity,ratio_auto_agriculture_value_added_of_gdp_div_government_integrity,ratio_auto_infant_mortality_rate_per_1_000_live_births_div_agriculture_value_added_of_gdp,bin_auto_energy_use_kg_of_oil_equivalent_per_capita,gdp_per_capita_current_us$
Denmark,Mortalidad_Baja,0.9500000000000001,0.17262388127998718,0.8938965940199499,0.01975572854244182,0.6367709603645322,1.0,0.07931688804554081,0.0876540067049451,0.0026137565798783732,0.03350978307235341,1.0,40519.0974905924
Denmark,Mortalidad_Baja,0.98,0.16366037382011708,0.8903372480323268,0.021879868820266095,0.6279794974788592,0.0,0.08368121442125237,0.08057011802789027,0.002801712969301706,0.030745531768591232,1.0,33257.1622586509
Denmark,Mortalidad_Baja,1.0,0.16599047737097233,0.8888716349786008,0.028903331742135628,0.6210874651932531,0.0,0.0872865275142315,0.08007979276287298,0.003613997685561975,0.02313988846363813,1.0,30768.4775471112
Denmark,Mortalidad_Baja,1.0,0.16156882995095484,0.8860101999689434,0.026874841283796712,0.6141815790882081,1.0,0.08918406072106262,0.07795241621545818,0.0033632130261301457,0.02572927570338073,1.0,30722.0251837567
Denmark,Mortalidad_Baja,0.726,0.17160418240091602,0.8662662984023077,0.03549733466436771,0.6294453606106089,1.0,0.07439089184060721,0.11402300428375553,0.006100856772331191,0.022025291708066903,1.0,35321.0980773087
Djibouti,Mortalidad_Alta,0.245,0.024003016042413478,0.7278775305815866,0.03296835968112951,0.7974942271622901,0.0,0.21338709677419354,0.0480232992379313,0.0168022933357231,0.22833175636151723,0.3333333333333333,3133.25779772463
Djibouti,Mortalidad_Alta,0.27899999999999997,0.036207613503427036,0.7034122612490163,0.03772869310671786,0.782962403101914,0.0,0.25041176470588233,0.06321747965057013,0.01686411284385871,0.20553970534249044,0.3333333333333333,3025.91126413549
Djibouti,Mortalidad_Alta,0.255,0.05212494344348553,0.7087059160168825,0.024950108967158966,0.8075241080469844,0.0,0.23612903225806453,0.09919977782438567,0.01225590630471719,0.32108098714214206,0.6666666666666666,2844.88810647853
Djibouti,Mortalidad_Alta,0.281,0.05212494344348553,0.7112955147006224,0.018899560885399555,0.8042902362243698,0.0,0.26873624288425046,0.09002115069472721,0.008459856716006567,0.43713632266427294,0.6666666666666666,2837.16902340932
Djibouti,Mortalidad_Alta,0.29,0.06334609022534861,0.7073467343872952,0.017600573621079883,0.8103848024320285,0.0,0.2861480075901328,0.10584395380569606,0.007643532465591188,0.4840414468842396,0.6666666666666666,2718.08338799203
Djibouti,Mortalidad_Alta,0.326,0.05153312554173943,0.7016954002432219,0.016050641055829384,0.8296731638009899,1.0,0.33094876660341555,0.07672148290508227,0.006211670031770286,0.545545528314412,0.3333333333333333,2618.95521147369
Djibouti,Mortalidad_Alta,0.34,0.0331613118513821,0.6963302096001143,0.012271004321847096,0.846478621362786,0.0,0.3554838709677419,0.04756475606987232,0.004581539702236284,0.7315250819768827,0.3333333333333333,2510.4300076241
Djibouti,Mortalidad_Alta,0.36,0.060771395424579405,0.6891480077258745,0.013073620214282782,0.8419407722157431,0.0,0.3866413662239089,0.08182219419608279,0.004602644013471437,0.7063255515023364,0.6666666666666666,2376.12554719873
Djibouti,Mortalidad_Alta,0.309,0.02285877695132655,0.68333929465627,0.015163094524294221,0.8429581382943468,0.0,0.3418349146110057,0.0362950916572456,0.006198304237985811,0.6290532139105581,0.3333333333333333,2214.62084142432
Djibouti,Mortalidad_Alta,0.3,0.03075747396970195,0.6788897632162529,0.014781057483123805,0.8452297626304973,1.0,0.3409867172675522,0.05005154782551003,0.006226814403776234,0.6628350159585495,0.3333333333333333,2075.94498424748
Djibouti,Mortalidad_Alta,0.32,0.01693378185732375,0.6732098147220831,0.19947963173963795,0.5114690706765929,1.0,0.37404174573055027,0.02613907730632524,0.07719545665972329,0.04850187194827189,0.0,1400.19357858954
Djibouti,Mortalidad_Alta,0.28,0.01680298447573577,0.6677444738536376,0.3255385779234198,0.35819159019819813,0.0,0.33631878557874767,0.029648480391508452,0.14388343501359863,0.029338565036436462,0.0,1306.34552844977
Djibouti,Mortalidad_Alta,0.3,0.018223062392565274,0.6592460118749552,0.26472190555906977,0.5051422864626166,0.0,0.36944971537001897,0.02994937723020462,0.10922841707363694,0.037842409665497935,0.0,1213.23352553429
Djibouti,Mortalidad_Alta,0.29,0.015427934348307373,0.6536375992560268,0.264211461264239,0.509832133217412,0.0,0.36648956356736245,0.026344827454418112,0.11277730446207024,0.039001624684379975,0.0,1150.9375857489
Djibouti,Mortalidad_Alta,0.3,0.021639747777491197,0.6459689534301452,0.25990851206188686,0.4656044477249722,0.0,0.3876660341555977,0.03542891586315872,0.1072447987563146,0.04066964496948326,0.3333333333333333,1119.15233346969
Djibouti,Mortalidad_Alta,0.3,0.007137149123529056,0.6394878031332714,0.4076933171911063,0.4021725572075897,0.0,0.39791271347248575,0.012170248280472678,0.16814749591743383,0.0254844522560308,0.0,969.573220191902
Djibouti,Mortalidad_Alta,0.3,0.0073035408953772965,0.6337649331139565,0.318068063507609,0.40886943224685174,0.0,0.4075901328273245,0.01243710051863036,0.13121257775516534,0.034484724684497585,0.0,898.464628136774
